billId,assessmentId,propertyId,countyId,taxYear,amountDue,dueDate,paidDate,status
TAX-001152,ASM-001152,PROP-00384,CTY-007,2026,4383,2026-11-01,,outstanding
TAX-001153,ASM-001153,PROP-00385,CTY-007,2024,4483,2024-11-01,2024-10-08,paid
TAX-001154,ASM-001154,PROP-00385,CTY-007,2025,4501,2025-11-01,2025-10-23,paid
TAX-001155,ASM-001155,PROP-00385,CTY-007,2026,4521,2026-11-01,,outstanding
TAX-001156,ASM-001156,PROP-00386,CTY-007,2024,4137,2024-11-01,2024-09-24,paid
TAX-001157,ASM-001157,PROP-00386,CTY-007,2025,4160,2025-11-01,2025-10-29,paid
TAX-001158,ASM-001158,PROP-00386,CTY-007,2026,4181,2026-11-01,,outstanding
TAX-001159,ASM-001159,PROP-00387,CTY-007,2024,4030,2024-11-01,2024-10-24,paid
TAX-001160,ASM-001160,PROP-00387,CTY-007,2025,4049,2025-11-01,2025-09-28,paid
TAX-001161,ASM-001161,PROP-00387,CTY-007,2026,4062,2026-11-01,,outstanding
TAX-001162,ASM-001162,PROP-00388,CTY-007,2024,4330,2024-11-01,2024-10-16,paid
TAX-001163,ASM-001163,PROP-00388,CTY-007,2025,4342,2025-11-01,2025-10-08,paid
TAX-001164,ASM-001164,PROP-00388,CTY-007,2026,4364,2026-11-01,,outstanding
TAX-001165,ASM-001165,PROP-00389,CTY-007,2024,4228,2024-11-01,2024-10-22,paid
TAX-001166,ASM-001166,PROP-00389,CTY-007,2025,4239,2025-11-01,2025-09-22,paid
TAX-001167,ASM-001167,PROP-00389,CTY-007,2026,4263,2026-11-01,,outstanding
TAX-001168,ASM-001168,PROP-00390,CTY-007,2024,4494,2024-11-01,2024-09-30,paid
TAX-001169,ASM-001169,PROP-00390,CTY-007,2025,4513,2025-11-01,2025-09-25,paid
TAX-001170,ASM-001170,PROP-00390,CTY-007,2026,4539,2026-11-01,,outstanding
TAX-001171,ASM-001171,PROP-00391,CTY-007,2024,3622,2024-11-01,2024-09-30,paid
TAX-001172,ASM-001172,PROP-00391,CTY-007,2025,3632,2025-11-01,2025-10-29,paid
TAX-001173,ASM-001173,PROP-00391,CTY-007,2026,3651,2026-11-01,,outstanding
TAX-001174,ASM-001174,PROP-00392,CTY-007,2024,3283,2024-11-01,2024-10-05,paid
TAX-001175,ASM-001175,PROP-00392,CTY-007,2025,3293,2025-11-01,2025-10-01,paid
TAX-001176,ASM-001176,PROP-00392,CTY-007,2026,3306,2026-11-01,,outstanding
TAX-001177,ASM-001177,PROP-00393,CTY-007,2024,3396,2024-11-01,2024-10-11,paid
TAX-001178,ASM-001178,PROP-00393,CTY-007,2025,3413,2025-11-01,2025-10-23,paid
TAX-001179,ASM-001179,PROP-00393,CTY-007,2026,3423,2026-11-01,,outstanding
TAX-001180,ASM-001180,PROP-00394,CTY-007,2024,4567,2024-11-01,2024-10-06,paid
TAX-001181,ASM-001181,PROP-00394,CTY-007,2025,4585,2025-11-01,2025-10-28,paid
TAX-001182,ASM-001182,PROP-00394,CTY-007,2026,4605,2026-11-01,,outstanding
TAX-001183,ASM-001183,PROP-00395,CTY-007,2024,3594,2024-11-01,2024-10-12,paid
TAX-001184,ASM-001184,PROP-00395,CTY-007,2025,3604,2025-11-01,2025-09-29,paid
TAX-001185,ASM-001185,PROP-00395,CTY-007,2026,3621,2026-11-01,,outstanding
TAX-001186,ASM-001186,PROP-00396,CTY-007,2024,3545,2024-11-01,2024-09-28,paid
TAX-001187,ASM-001187,PROP-00396,CTY-007,2025,3565,2025-11-01,2025-10-18,paid
TAX-001188,ASM-001188,PROP-00396,CTY-007,2026,3586,2026-11-01,,outstanding
TAX-001189,ASM-001189,PROP-00397,CTY-008,2024,3058,2024-11-01,2024-09-22,paid
TAX-001190,ASM-001190,PROP-00397,CTY-008,2025,3072,2025-11-01,2025-09-26,paid
TAX-001191,ASM-001191,PROP-00397,CTY-008,2026,3082,2026-11-01,,outstanding
TAX-001192,ASM-001192,PROP-00398,CTY-008,2024,3775,2024-11-01,2024-10-11,paid
TAX-001193,ASM-001193,PROP-00398,CTY-008,2025,3792,2025-11-01,2025-11-01,paid
TAX-001194,ASM-001194,PROP-00398,CTY-008,2026,3802,2026-11-01,,outstanding
TAX-001195,ASM-001195,PROP-00399,CTY-008,2024,3628,2024-11-01,2024-09-22,paid
TAX-001196,ASM-001196,PROP-00399,CTY-008,2025,3647,2025-11-01,2025-10-01,paid
TAX-001197,ASM-001197,PROP-00399,CTY-008,2026,3665,2026-11-01,,outstanding
TAX-001198,ASM-001198,PROP-00400,CTY-008,2024,3212,2024-11-01,2024-10-19,paid
TAX-001199,ASM-001199,PROP-00400,CTY-008,2025,3226,2025-11-01,2025-10-15,paid
TAX-001200,ASM-001200,PROP-00400,CTY-008,2026,3241,2026-11-01,,outstanding
TAX-001201,ASM-001201,PROP-00401,CTY-008,2024,4250,2024-11-01,2024-10-11,paid
TAX-001202,ASM-001202,PROP-00401,CTY-008,2025,4274,2025-11-01,2025-09-24,paid
TAX-001203,ASM-001203,PROP-00401,CTY-008,2026,4297,2026-11-01,,outstanding
TAX-001204,ASM-001204,PROP-00402,CTY-008,2024,4131,2024-11-01,2024-10-23,paid
TAX-001205,ASM-001205,PROP-00402,CTY-008,2025,4143,2025-11-01,2025-10-17,paid
TAX-001206,ASM-001206,PROP-00402,CTY-008,2026,4153,2026-11-01,,outstanding
TAX-001207,ASM-001207,PROP-00403,CTY-008,2024,3230,2024-11-01,2024-10-02,paid
TAX-001208,ASM-001208,PROP-00403,CTY-008,2025,3238,2025-11-01,2025-10-25,paid
TAX-001209,ASM-001209,PROP-00403,CTY-008,2026,3250,2026-11-01,,outstanding
TAX-001210,ASM-001210,PROP-00404,CTY-008,2024,3350,2024-11-01,2024-09-30,paid
TAX-001211,ASM-001211,PROP-00404,CTY-008,2025,3360,2025-11-01,2025-10-02,paid
TAX-001212,ASM-001212,PROP-00404,CTY-008,2026,3368,2026-11-01,,outstanding
TAX-001213,ASM-001213,PROP-00405,CTY-008,2024,3005,2024-11-01,2024-10-06,paid
TAX-001214,ASM-001214,PROP-00405,CTY-008,2025,3019,2025-11-01,2025-10-07,paid
TAX-001215,ASM-001215,PROP-00405,CTY-008,2026,3029,2026-11-01,,outstanding
TAX-001216,ASM-001216,PROP-00406,CTY-008,2024,3867,2024-11-01,2024-10-11,paid
TAX-001217,ASM-001217,PROP-00406,CTY-008,2025,3882,2025-11-01,2025-10-31,paid
TAX-001218,ASM-001218,PROP-00406,CTY-008,2026,3893,2026-11-01,,outstanding
TAX-001219,ASM-001219,PROP-00407,CTY-008,2024,3767,2024-11-01,2024-10-13,paid
TAX-001220,ASM-001220,PROP-00407,CTY-008,2025,3777,2025-11-01,2025-10-22,paid
TAX-001221,ASM-001221,PROP-00407,CTY-008,2026,3791,2026-11-01,,outstanding
TAX-001222,ASM-001222,PROP-00408,CTY-008,2024,4474,2024-11-01,2024-10-13,paid
TAX-001223,ASM-001223,PROP-00408,CTY-008,2025,4489,2025-11-01,2025-10-30,paid
TAX-001224,ASM-001224,PROP-00408,CTY-008,2026,4504,2026-11-01,,outstanding
TAX-001225,ASM-001225,PROP-00409,CTY-008,2024,3178,2024-11-01,2024-10-21,paid
TAX-001226,ASM-001226,PROP-00409,CTY-008,2025,3189,2025-11-01,2025-10-08,paid
TAX-001227,ASM-001227,PROP-00409,CTY-008,2026,3197,2026-11-01,,outstanding
TAX-001228,ASM-001228,PROP-00410,CTY-008,2024,3244,2024-11-01,2024-09-24,paid
TAX-001229,ASM-001229,PROP-00410,CTY-008,2025,3255,2025-11-01,2025-09-25,paid
TAX-001230,ASM-001230,PROP-00410,CTY-008,2026,3272,2026-11-01,,outstanding
TAX-001231,ASM-001231,PROP-00411,CTY-008,2024,3236,2024-11-01,2024-09-30,paid
TAX-001232,ASM-001232,PROP-00411,CTY-008,2025,3253,2025-11-01,2025-10-12,paid
TAX-001233,ASM-001233,PROP-00411,CTY-008,2026,3270,2026-11-01,,outstanding
TAX-001234,ASM-001234,PROP-00412,CTY-008,2024,3832,2024-11-01,2024-10-15,paid
TAX-001235,ASM-001235,PROP-00412,CTY-008,2025,3849,2025-11-01,2025-10-03,paid
TAX-001236,ASM-001236,PROP-00412,CTY-008,2026,3861,2026-11-01,,outstanding
TAX-001237,ASM-001237,PROP-00413,CTY-008,2024,3212,2024-11-01,2024-09-28,paid
TAX-001238,ASM-001238,PROP-00413,CTY-008,2025,3226,2025-11-01,2025-10-02,paid
TAX-001239,ASM-001239,PROP-00413,CTY-008,2026,3244,2026-11-01,,outstanding
TAX-001240,ASM-001240,PROP-00414,CTY-008,2024,3453,2024-11-01,2024-09-22,paid
TAX-001241,ASM-001241,PROP-00414,CTY-008,2025,3466,2025-11-01,2025-10-30,paid
TAX-001242,ASM-001242,PROP-00414,CTY-008,2026,3475,2026-11-01,,outstanding
TAX-001243,ASM-001243,PROP-00415,CTY-008,2024,3307,2024-11-01,2024-10-21,paid
TAX-001244,ASM-001244,PROP-00415,CTY-008,2025,3315,2025-11-01,2025-10-19,paid
TAX-001245,ASM-001245,PROP-00415,CTY-008,2026,3327,2026-11-01,,outstanding
TAX-001246,ASM-001246,PROP-00416,CTY-008,2024,3240,2024-11-01,2024-10-25,paid
TAX-001247,ASM-001247,PROP-00416,CTY-008,2025,3256,2025-11-01,2025-10-24,paid
TAX-001248,ASM-001248,PROP-00416,CTY-008,2026,3271,2026-11-01,,outstanding
TAX-001249,ASM-001249,PROP-00417,CTY-008,2024,3331,2024-11-01,2024-09-27,paid
TAX-001250,ASM-001250,PROP-00417,CTY-008,2025,3346,2025-11-01,2025-10-23,paid
TAX-001251,ASM-001251,PROP-00417,CTY-008,2026,3364,2026-11-01,,outstanding
TAX-001252,ASM-001252,PROP-00418,CTY-008,2024,3026,2024-11-01,2024-10-25,paid
TAX-001253,ASM-001253,PROP-00418,CTY-008,2025,3040,2025-11-01,2025-10-13,paid
TAX-001254,ASM-001254,PROP-00418,CTY-008,2026,3056,2026-11-01,,outstanding
TAX-001255,ASM-001255,PROP-00419,CTY-008,2024,3426,2024-11-01,2024-10-13,paid
TAX-001256,ASM-001256,PROP-00419,CTY-008,2025,3438,2025-11-01,2025-10-22,paid
TAX-001257,ASM-001257,PROP-00419,CTY-008,2026,3454,2026-11-01,,outstanding
TAX-001258,ASM-001258,PROP-00420,CTY-008,2024,3653,2024-11-01,2024-09-22,paid
TAX-001259,ASM-001259,PROP-00420,CTY-008,2025,3664,2025-11-01,2025-10-04,paid
TAX-001260,ASM-001260,PROP-00420,CTY-008,2026,3682,2026-11-01,,outstanding
TAX-001261,ASM-001261,PROP-00421,CTY-008,2024,3747,2024-11-01,2024-10-08,paid
TAX-001262,ASM-001262,PROP-00421,CTY-008,2025,3758,2025-11-01,2025-10-07,paid
TAX-001263,ASM-001263,PROP-00421,CTY-008,2026,3772,2026-11-01,,outstanding
TAX-001264,ASM-001264,PROP-00422,CTY-008,2024,3059,2024-11-01,2024-10-21,paid
TAX-001265,ASM-001265,PROP-00422,CTY-008,2025,3075,2025-11-01,2025-10-25,paid
TAX-001266,ASM-001266,PROP-00422,CTY-008,2026,3086,2026-11-01,,outstanding
TAX-001267,ASM-001267,PROP-00423,CTY-008,2024,3796,2024-11-01,2024-10-15,paid
TAX-001268,ASM-001268,PROP-00423,CTY-008,2025,3816,2025-11-01,2025-10-28,paid
TAX-001269,ASM-001269,PROP-00423,CTY-008,2026,3836,2026-11-01,,outstanding
TAX-001270,ASM-001270,PROP-00424,CTY-008,2024,3607,2024-11-01,2024-10-14,paid
TAX-001271,ASM-001271,PROP-00424,CTY-008,2025,3627,2025-11-01,2025-09-29,paid
TAX-001272,ASM-001272,PROP-00424,CTY-008,2026,3645,2026-11-01,,outstanding
TAX-001273,ASM-001273,PROP-00425,CTY-008,2024,4047,2024-11-01,2024-10-19,paid
TAX-001274,ASM-001274,PROP-00425,CTY-008,2025,4060,2025-11-01,2025-10-15,paid
TAX-001275,ASM-001275,PROP-00425,CTY-008,2026,4070,2026-11-01,,outstanding
TAX-001276,ASM-001276,PROP-00426,CTY-008,2024,3599,2024-11-01,2024-10-11,paid
TAX-001277,ASM-001277,PROP-00426,CTY-008,2025,3612,2025-11-01,2025-09-29,paid
TAX-001278,ASM-001278,PROP-00426,CTY-008,2026,3631,2026-11-01,,outstanding
TAX-001279,ASM-001279,PROP-00427,CTY-008,2024,3808,2024-11-01,2024-10-02,paid
TAX-001280,ASM-001280,PROP-00427,CTY-008,2025,3820,2025-11-01,2025-09-30,paid
TAX-001281,ASM-001281,PROP-00427,CTY-008,2026,3832,2026-11-01,,outstanding
TAX-001282,ASM-001282,PROP-00428,CTY-009,2024,4148,2024-11-01,2024-09-24,paid
TAX-001283,ASM-001283,PROP-00428,CTY-009,2025,4172,2025-11-01,2025-10-21,paid
TAX-001284,ASM-001284,PROP-00428,CTY-009,2026,4195,2026-11-01,,outstanding
TAX-001285,ASM-001285,PROP-00429,CTY-009,2024,4278,2024-11-01,2024-10-22,paid
TAX-001286,ASM-001286,PROP-00429,CTY-009,2025,4293,2025-11-01,2025-10-13,paid
TAX-001287,ASM-001287,PROP-00429,CTY-009,2026,4307,2026-11-01,,outstanding
TAX-001288,ASM-001288,PROP-00430,CTY-009,2024,3404,2024-11-01,2024-10-25,paid
TAX-001289,ASM-001289,PROP-00430,CTY-009,2025,3419,2025-11-01,2025-10-29,paid
TAX-001290,ASM-001290,PROP-00430,CTY-009,2026,3429,2026-11-01,,outstanding
TAX-001291,ASM-001291,PROP-00431,CTY-009,2024,3535,2024-11-01,2024-10-08,paid
TAX-001292,ASM-001292,PROP-00431,CTY-009,2025,3546,2025-11-01,2025-10-04,paid
TAX-001293,ASM-001293,PROP-00431,CTY-009,2026,3562,2026-11-01,,outstanding
TAX-001294,ASM-001294,PROP-00432,CTY-009,2024,3523,2024-11-01,2024-10-09,paid
TAX-001295,ASM-001295,PROP-00432,CTY-009,2025,3544,2025-11-01,2025-09-22,paid
TAX-001296,ASM-001296,PROP-00432,CTY-009,2026,3563,2026-11-01,,outstanding
TAX-001297,ASM-001297,PROP-00433,CTY-009,2024,3144,2024-11-01,2024-10-17,paid
TAX-001298,ASM-001298,PROP-00433,CTY-009,2025,3160,2025-11-01,2025-10-18,paid
TAX-001299,ASM-001299,PROP-00433,CTY-009,2026,3173,2026-11-01,,outstanding
TAX-001300,ASM-001300,PROP-00434,CTY-009,2024,3629,2024-11-01,2024-10-20,paid
TAX-001301,ASM-001301,PROP-00434,CTY-009,2025,3644,2025-11-01,2025-10-09,paid
TAX-001302,ASM-001302,PROP-00434,CTY-009,2026,3653,2026-11-01,,outstanding
TAX-001303,ASM-001303,PROP-00435,CTY-009,2024,3689,2024-11-01,2024-09-29,paid
TAX-001304,ASM-001304,PROP-00435,CTY-009,2025,3705,2025-11-01,2025-10-21,paid
TAX-001305,ASM-001305,PROP-00435,CTY-009,2026,3721,2026-11-01,,outstanding
TAX-001306,ASM-001306,PROP-00436,CTY-009,2024,3595,2024-11-01,2024-10-24,paid
TAX-001307,ASM-001307,PROP-00436,CTY-009,2025,3606,2025-11-01,2025-10-26,paid
TAX-001308,ASM-001308,PROP-00436,CTY-009,2026,3620,2026-11-01,,outstanding
TAX-001309,ASM-001309,PROP-00437,CTY-009,2024,3311,2024-11-01,2024-10-09,paid
TAX-001310,ASM-001310,PROP-00437,CTY-009,2025,3321,2025-11-01,2025-10-12,paid
TAX-001311,ASM-001311,PROP-00437,CTY-009,2026,3332,2026-11-01,,outstanding
TAX-001312,ASM-001312,PROP-00438,CTY-009,2024,3606,2024-11-01,2024-09-27,paid
TAX-001313,ASM-001313,PROP-00438,CTY-009,2025,3618,2025-11-01,2025-10-02,paid
TAX-001314,ASM-001314,PROP-00438,CTY-009,2026,3630,2026-11-01,,outstanding
TAX-001315,ASM-001315,PROP-00439,CTY-009,2024,2818,2024-11-01,2024-10-02,paid
TAX-001316,ASM-001316,PROP-00439,CTY-009,2025,2825,2025-11-01,2025-10-04,paid
TAX-001317,ASM-001317,PROP-00439,CTY-009,2026,2842,2026-11-01,,outstanding
TAX-001318,ASM-001318,PROP-00440,CTY-009,2024,4456,2024-11-01,2024-09-26,paid
TAX-001319,ASM-001319,PROP-00440,CTY-009,2025,4475,2025-11-01,2025-10-25,paid
TAX-001320,ASM-001320,PROP-00440,CTY-009,2026,4492,2026-11-01,,outstanding
TAX-001321,ASM-001321,PROP-00441,CTY-009,2024,3003,2024-11-01,2024-10-27,paid
TAX-001322,ASM-001322,PROP-00441,CTY-009,2025,3014,2025-11-01,2025-09-27,paid
TAX-001323,ASM-001323,PROP-00441,CTY-009,2026,3028,2026-11-01,,outstanding
TAX-001324,ASM-001324,PROP-00442,CTY-009,2024,3394,2024-11-01,2024-10-09,paid
TAX-001325,ASM-001325,PROP-00442,CTY-009,2025,3414,2025-11-01,2025-10-27,paid
TAX-001326,ASM-001326,PROP-00442,CTY-009,2026,3426,2026-11-01,,outstanding
TAX-001327,ASM-001327,PROP-00443,CTY-009,2024,4040,2024-11-01,2024-10-28,paid
TAX-001328,ASM-001328,PROP-00443,CTY-009,2025,4062,2025-11-01,2025-09-28,paid
TAX-001329,ASM-001329,PROP-00443,CTY-009,2026,4075,2026-11-01,,outstanding
TAX-001330,ASM-001330,PROP-00444,CTY-009,2024,3098,2024-11-01,2024-10-01,paid
TAX-001331,ASM-001331,PROP-00444,CTY-009,2025,3108,2025-11-01,2025-10-17,paid
TAX-001332,ASM-001332,PROP-00444,CTY-009,2026,3117,2026-11-01,,outstanding
TAX-001333,ASM-001333,PROP-00445,CTY-009,2024,3590,2024-11-01,2024-10-27,paid
TAX-001334,ASM-001334,PROP-00445,CTY-009,2025,3609,2025-11-01,2025-10-18,paid
TAX-001335,ASM-001335,PROP-00445,CTY-009,2026,3620,2026-11-01,,outstanding
TAX-001336,ASM-001336,PROP-00446,CTY-009,2024,4168,2024-11-01,2024-10-19,paid
TAX-001337,ASM-001337,PROP-00446,CTY-009,2025,4184,2025-11-01,2025-09-26,paid
TAX-001338,ASM-001338,PROP-00446,CTY-009,2026,4197,2026-11-01,,outstanding
TAX-001339,ASM-001339,PROP-00447,CTY-009,2024,4375,2024-11-01,2024-09-28,paid
TAX-001340,ASM-001340,PROP-00447,CTY-009,2025,4392,2025-11-01,2025-10-22,paid
TAX-001341,ASM-001341,PROP-00447,CTY-009,2026,4414,2026-11-01,,outstanding
TAX-001342,ASM-001342,PROP-00448,CTY-009,2024,3140,2024-11-01,2024-10-14,paid
TAX-001343,ASM-001343,PROP-00448,CTY-009,2025,3148,2025-11-01,2025-09-30,paid
TAX-001344,ASM-001344,PROP-00448,CTY-009,2026,3159,2026-11-01,,outstanding
TAX-001345,ASM-001345,PROP-00449,CTY-009,2024,3836,2024-11-01,2024-10-18,paid
TAX-001346,ASM-001346,PROP-00449,CTY-009,2025,3852,2025-11-01,2025-10-29,paid
TAX-001347,ASM-001347,PROP-00449,CTY-009,2026,3868,2026-11-01,,outstanding
TAX-001348,ASM-001348,PROP-00450,CTY-009,2024,4337,2024-11-01,2024-10-18,paid
TAX-001349,ASM-001349,PROP-00450,CTY-009,2025,4350,2025-11-01,2025-10-31,paid
TAX-001350,ASM-001350,PROP-00450,CTY-009,2026,4370,2026-11-01,,outstanding
TAX-001351,ASM-001351,PROP-00451,CTY-009,2024,3913,2024-11-01,2024-10-29,paid
TAX-001352,ASM-001352,PROP-00451,CTY-009,2025,3927,2025-11-01,2025-11-01,paid
TAX-001353,ASM-001353,PROP-00451,CTY-009,2026,3946,2026-11-01,,outstanding
TAX-001354,ASM-001354,PROP-00452,CTY-009,2024,4045,2024-11-01,2024-10-10,paid
TAX-001355,ASM-001355,PROP-00452,CTY-009,2025,4057,2025-11-01,2025-10-31,paid
TAX-001356,ASM-001356,PROP-00452,CTY-009,2026,4075,2026-11-01,,outstanding
TAX-001357,ASM-001357,PROP-00453,CTY-009,2024,3418,2024-11-01,2024-10-18,paid
TAX-001358,ASM-001358,PROP-00453,CTY-009,2025,3434,2025-11-01,2025-10-22,paid
TAX-001359,ASM-001359,PROP-00453,CTY-009,2026,3444,2026-11-01,,outstanding
TAX-001360,ASM-001360,PROP-00454,CTY-009,2024,3299,2024-11-01,2024-10-31,paid
TAX-001361,ASM-001361,PROP-00454,CTY-009,2025,3315,2025-11-01,2025-10-18,paid
TAX-001362,ASM-001362,PROP-00454,CTY-009,2026,3327,2026-11-01,,outstanding
TAX-001363,ASM-001363,PROP-00455,CTY-009,2024,3455,2024-11-01,2024-09-27,paid
TAX-001364,ASM-001364,PROP-00455,CTY-009,2025,3473,2025-11-01,2025-10-28,paid
TAX-001365,ASM-001365,PROP-00455,CTY-009,2026,3483,2026-11-01,,outstanding
TAX-001366,ASM-001366,PROP-00456,CTY-009,2024,2883,2024-11-01,2024-10-27,paid
TAX-001367,ASM-001367,PROP-00456,CTY-009,2025,2898,2025-11-01,2025-10-27,paid
TAX-001368,ASM-001368,PROP-00456,CTY-009,2026,2906,2026-11-01,,outstanding
TAX-001369,ASM-001369,PROP-00457,CTY-009,2024,4535,2024-11-01,2024-10-16,paid
TAX-001370,ASM-001370,PROP-00457,CTY-009,2025,4556,2025-11-01,2025-10-20,paid
TAX-001371,ASM-001371,PROP-00457,CTY-009,2026,4570,2026-11-01,,outstanding
TAX-001372,ASM-001372,PROP-00458,CTY-009,2024,4030,2024-11-01,2024-09-22,paid
TAX-001373,ASM-001373,PROP-00458,CTY-009,2025,4054,2025-11-01,2025-10-15,paid
TAX-001374,ASM-001374,PROP-00458,CTY-009,2026,4071,2026-11-01,,outstanding
TAX-001375,ASM-001375,PROP-00459,CTY-009,2024,3376,2024-11-01,2024-09-30,paid
TAX-001376,ASM-001376,PROP-00459,CTY-009,2025,3390,2025-11-01,2025-09-24,paid
TAX-001377,ASM-001377,PROP-00459,CTY-009,2026,3407,2026-11-01,,outstanding
TAX-001378,ASM-001378,PROP-00460,CTY-009,2024,3655,2024-11-01,2024-10-27,paid
TAX-001379,ASM-001379,PROP-00460,CTY-009,2025,3665,2025-11-01,2025-10-07,paid
TAX-001380,ASM-001380,PROP-00460,CTY-009,2026,3683,2026-11-01,,outstanding
TAX-001381,ASM-001381,PROP-00461,CTY-009,2024,2965,2024-11-01,2024-09-26,paid
TAX-001382,ASM-001382,PROP-00461,CTY-009,2025,2976,2025-11-01,2025-10-14,paid
TAX-001383,ASM-001383,PROP-00461,CTY-009,2026,2989,2026-11-01,,outstanding
TAX-001384,ASM-001384,PROP-00462,CTY-009,2024,3797,2024-11-01,2024-10-12,paid
TAX-001385,ASM-001385,PROP-00462,CTY-009,2025,3812,2025-11-01,2025-10-25,paid
TAX-001386,ASM-001386,PROP-00462,CTY-009,2026,3821,2026-11-01,,outstanding
TAX-001387,ASM-001387,PROP-00463,CTY-009,2024,3535,2024-11-01,2024-09-27,paid
TAX-001388,ASM-001388,PROP-00463,CTY-009,2025,3550,2025-11-01,2025-10-26,paid
TAX-001389,ASM-001389,PROP-00463,CTY-009,2026,3561,2026-11-01,,outstanding
TAX-001390,ASM-001390,PROP-00464,CTY-009,2024,3616,2024-11-01,2024-09-28,paid
TAX-001391,ASM-001391,PROP-00464,CTY-009,2025,3631,2025-11-01,2025-10-04,paid
TAX-001392,ASM-001392,PROP-00464,CTY-009,2026,3640,2026-11-01,,outstanding
TAX-001393,ASM-001393,PROP-00465,CTY-009,2024,3213,2024-11-01,2024-10-12,paid
TAX-001394,ASM-001394,PROP-00465,CTY-009,2025,3227,2025-11-01,2025-10-12,paid
TAX-001395,ASM-001395,PROP-00465,CTY-009,2026,3239,2026-11-01,,outstanding
TAX-001396,ASM-001396,PROP-00466,CTY-009,2024,4332,2024-11-01,2024-10-10,paid
TAX-001397,ASM-001397,PROP-00466,CTY-009,2025,4356,2025-11-01,2025-10-02,paid
TAX-001398,ASM-001398,PROP-00466,CTY-009,2026,4374,2026-11-01,,outstanding
TAX-001399,ASM-001399,PROP-00467,CTY-009,2024,3199,2024-11-01,2024-10-31,paid
TAX-001400,ASM-001400,PROP-00467,CTY-009,2025,3217,2025-11-01,2025-10-16,paid
TAX-001401,ASM-001401,PROP-00467,CTY-009,2026,3233,2026-11-01,,outstanding
TAX-001402,ASM-001402,PROP-00468,CTY-009,2024,3662,2024-11-01,2024-10-12,paid
TAX-001403,ASM-001403,PROP-00468,CTY-009,2025,3674,2025-11-01,2025-10-15,paid
TAX-001404,ASM-001404,PROP-00468,CTY-009,2026,3694,2026-11-01,,outstanding
TAX-001405,ASM-001405,PROP-00469,CTY-009,2024,3539,2024-11-01,2024-10-05,paid
TAX-001406,ASM-001406,PROP-00469,CTY-009,2025,3559,2025-11-01,2025-09-30,paid
TAX-001407,ASM-001407,PROP-00469,CTY-009,2026,3573,2026-11-01,,outstanding
TAX-001408,ASM-001408,PROP-00470,CTY-009,2024,3908,2024-11-01,2024-10-02,paid
TAX-001409,ASM-001409,PROP-00470,CTY-009,2025,3922,2025-11-01,2025-09-25,paid
TAX-001410,ASM-001410,PROP-00470,CTY-009,2026,3936,2026-11-01,,outstanding
TAX-001411,ASM-001411,PROP-00471,CTY-009,2024,3135,2024-11-01,2024-10-23,paid
TAX-001412,ASM-001412,PROP-00471,CTY-009,2025,3147,2025-11-01,2025-10-07,paid
TAX-001413,ASM-001413,PROP-00471,CTY-009,2026,3156,2026-11-01,,outstanding
TAX-001414,ASM-001414,PROP-00472,CTY-009,2024,3284,2024-11-01,2024-10-26,paid
TAX-001415,ASM-001415,PROP-00472,CTY-009,2025,3301,2025-11-01,2025-10-23,paid
TAX-001416,ASM-001416,PROP-00472,CTY-009,2026,3312,2026-11-01,,outstanding
TAX-001417,ASM-001417,PROP-00473,CTY-009,2024,2883,2024-11-01,2024-10-06,paid
TAX-001418,ASM-001418,PROP-00473,CTY-009,2025,2900,2025-11-01,2025-10-29,paid
TAX-001419,ASM-001419,PROP-00473,CTY-009,2026,2916,2026-11-01,,outstanding
TAX-001420,ASM-001420,PROP-00474,CTY-009,2024,3974,2024-11-01,2024-10-23,paid
TAX-001421,ASM-001421,PROP-00474,CTY-009,2025,3989,2025-11-01,2025-10-29,paid
TAX-001422,ASM-001422,PROP-00474,CTY-009,2026,4009,2026-11-01,,outstanding
TAX-001423,ASM-001423,PROP-00475,CTY-009,2024,3823,2024-11-01,2024-10-04,paid
TAX-001424,ASM-001424,PROP-00475,CTY-009,2025,3835,2025-11-01,2025-10-10,paid
TAX-001425,ASM-001425,PROP-00475,CTY-009,2026,3849,2026-11-01,,outstanding
TAX-001426,ASM-001426,PROP-00476,CTY-009,2024,3845,2024-11-01,2024-10-07,paid
TAX-001427,ASM-001427,PROP-00476,CTY-009,2025,3857,2025-11-01,2025-09-26,paid
TAX-001428,ASM-001428,PROP-00476,CTY-009,2026,3879,2026-11-01,,outstanding
TAX-001429,ASM-001429,PROP-00477,CTY-009,2024,3489,2024-11-01,2024-10-12,paid
TAX-001430,ASM-001430,PROP-00477,CTY-009,2025,3507,2025-11-01,2025-10-29,paid
TAX-001431,ASM-001431,PROP-00477,CTY-009,2026,3522,2026-11-01,,outstanding
TAX-001432,ASM-001432,PROP-00478,CTY-009,2024,3051,2024-11-01,2024-10-06,paid
TAX-001433,ASM-001433,PROP-00478,CTY-009,2025,3069,2025-11-01,2025-10-09,paid
TAX-001434,ASM-001434,PROP-00478,CTY-009,2026,3080,2026-11-01,,outstanding
TAX-001435,ASM-001435,PROP-00479,CTY-009,2024,2869,2024-11-01,2024-09-24,paid
TAX-001436,ASM-001436,PROP-00479,CTY-009,2025,2882,2025-11-01,2025-09-25,paid
TAX-001437,ASM-001437,PROP-00479,CTY-009,2026,2895,2026-11-01,,outstanding
