assessmentId,propertyId,countyId,taxYear,assessedValue,priorAssessedValue,changePct,appealStatus,appealSavings
ASM-002212,PROP-00738,CTY-014,2024,261693,,0.0,none,0
ASM-002213,PROP-00738,CTY-014,2025,290545,261693,0.1103,none,0
ASM-002214,PROP-00738,CTY-014,2026,316999,290545,0.091,lost,0
ASM-002215,PROP-00739,CTY-014,2024,267917,,0.0,none,0
ASM-002216,PROP-00739,CTY-014,2025,285144,267917,0.0643,none,0
ASM-002217,PROP-00739,CTY-014,2026,306722,285144,0.0757,none,0
ASM-002218,PROP-00740,CTY-014,2024,321017,,0.0,none,0
ASM-002219,PROP-00740,CTY-014,2025,342443,321017,0.0667,none,0
ASM-002220,PROP-00740,CTY-014,2026,365669,342443,0.0678,none,0
ASM-002221,PROP-00741,CTY-014,2024,203699,,0.0,none,0
ASM-002222,PROP-00741,CTY-014,2025,221049,203699,0.0852,none,0
ASM-002223,PROP-00741,CTY-014,2026,248373,221049,0.1236,filed,0
ASM-002224,PROP-00742,CTY-014,2024,247324,,0.0,none,0
ASM-002225,PROP-00742,CTY-014,2025,280216,247324,0.133,none,0
ASM-002226,PROP-00742,CTY-014,2026,311100,280216,0.1102,none,0
ASM-002227,PROP-00743,CTY-014,2024,238572,,0.0,none,0
ASM-002228,PROP-00743,CTY-014,2025,263039,238572,0.1026,won,16481
ASM-002229,PROP-00743,CTY-014,2026,278908,263039,0.0603,none,0
ASM-002230,PROP-00744,CTY-014,2024,225280,,0.0,none,0
ASM-002231,PROP-00744,CTY-014,2025,249135,225280,0.1059,none,0
ASM-002232,PROP-00744,CTY-014,2026,277943,249135,0.1156,lost,0
ASM-002233,PROP-00745,CTY-014,2024,319030,,0.0,none,0
ASM-002234,PROP-00745,CTY-014,2025,346087,319030,0.0848,none,0
ASM-002235,PROP-00745,CTY-014,2026,392697,346087,0.1347,won,37161
ASM-002236,PROP-00746,CTY-014,2024,240062,,0.0,none,0
ASM-002237,PROP-00746,CTY-014,2025,266002,240062,0.1081,none,0
ASM-002238,PROP-00746,CTY-014,2026,301933,266002,0.1351,none,0
ASM-002239,PROP-00747,CTY-014,2024,213672,,0.0,none,0
ASM-002240,PROP-00747,CTY-014,2025,239758,213672,0.1221,filed,0
ASM-002241,PROP-00747,CTY-014,2026,266061,239758,0.1097,none,0
ASM-002242,PROP-00748,CTY-014,2024,218805,,0.0,none,0
ASM-002243,PROP-00748,CTY-014,2025,237481,218805,0.0854,none,0
ASM-002244,PROP-00748,CTY-014,2026,254408,237481,0.0713,none,0
ASM-002245,PROP-00749,CTY-014,2024,223557,,0.0,none,0
ASM-002246,PROP-00749,CTY-014,2025,248295,223557,0.1107,won,9141
ASM-002247,PROP-00749,CTY-014,2026,281463,248295,0.1336,none,0
ASM-002248,PROP-00750,CTY-014,2024,215997,,0.0,none,0
ASM-002249,PROP-00750,CTY-014,2025,244660,215997,0.1327,none,0
ASM-002250,PROP-00750,CTY-014,2026,274643,244660,0.1225,none,0
ASM-002251,PROP-00751,CTY-014,2024,291866,,0.0,none,0
ASM-002252,PROP-00751,CTY-014,2025,322868,291866,0.1062,none,0
ASM-002253,PROP-00751,CTY-014,2026,347904,322868,0.0775,none,0
ASM-002254,PROP-00752,CTY-014,2024,254721,,0.0,none,0
ASM-002255,PROP-00752,CTY-014,2025,277127,254721,0.088,none,0
ASM-002256,PROP-00752,CTY-014,2026,298012,277127,0.0754,none,0
ASM-002257,PROP-00753,CTY-014,2024,290717,,0.0,none,0
ASM-002258,PROP-00753,CTY-014,2025,324527,290717,0.1163,won,17811
ASM-002259,PROP-00753,CTY-014,2026,352439,324527,0.086,none,0
ASM-002260,PROP-00754,CTY-014,2024,318071,,0.0,none,0
ASM-002261,PROP-00754,CTY-014,2025,359479,318071,0.1302,none,0
ASM-002262,PROP-00754,CTY-014,2026,385016,359479,0.071,none,0
ASM-002263,PROP-00755,CTY-014,2024,291279,,0.0,none,0
ASM-002264,PROP-00755,CTY-014,2025,319985,291279,0.0986,none,0
ASM-002265,PROP-00755,CTY-014,2026,361532,319985,0.1298,none,0
ASM-002266,PROP-00756,CTY-014,2024,268517,,0.0,none,0
ASM-002267,PROP-00756,CTY-014,2025,299903,268517,0.1169,none,0
ASM-002268,PROP-00756,CTY-014,2026,337298,299903,0.1247,filed,0
ASM-002269,PROP-00757,CTY-014,2024,257449,,0.0,none,0
ASM-002270,PROP-00757,CTY-014,2025,294241,257449,0.1429,none,0
ASM-002271,PROP-00757,CTY-014,2026,325153,294241,0.1051,filed,0
ASM-002272,PROP-00758,CTY-014,2024,278703,,0.0,none,0
ASM-002273,PROP-00758,CTY-014,2025,316638,278703,0.1361,none,0
ASM-002274,PROP-00758,CTY-014,2026,349859,316638,0.1049,none,0
ASM-002275,PROP-00759,CTY-012,2024,270854,,0.0,none,0
ASM-002276,PROP-00759,CTY-012,2025,297474,270854,0.0983,none,0
ASM-002277,PROP-00759,CTY-012,2026,324524,297474,0.0909,none,0
ASM-002278,PROP-00760,CTY-012,2024,342943,,0.0,none,0
ASM-002279,PROP-00760,CTY-012,2025,379343,342943,0.1061,none,0
ASM-002280,PROP-00760,CTY-012,2026,423668,379343,0.1168,won,14735
ASM-002281,PROP-00761,CTY-012,2024,424586,,0.0,none,0
ASM-002282,PROP-00761,CTY-012,2025,465387,424586,0.0961,none,0
ASM-002283,PROP-00761,CTY-012,2026,492357,465387,0.058,none,0
ASM-002284,PROP-00762,CTY-012,2024,297639,,0.0,none,0
ASM-002285,PROP-00762,CTY-012,2025,330882,297639,0.1117,lost,0
ASM-002286,PROP-00762,CTY-012,2026,358001,330882,0.082,none,0
ASM-002287,PROP-00763,CTY-012,2024,301824,,0.0,none,0
ASM-002288,PROP-00763,CTY-012,2025,336863,301824,0.1161,none,0
ASM-002289,PROP-00763,CTY-012,2026,372383,336863,0.1054,none,0
ASM-002290,PROP-00764,CTY-012,2024,313584,,0.0,none,0
ASM-002291,PROP-00764,CTY-012,2025,332664,313584,0.0608,none,0
ASM-002292,PROP-00764,CTY-012,2026,357059,332664,0.0733,none,0
ASM-002293,PROP-00765,CTY-012,2024,328122,,0.0,none,0
ASM-002294,PROP-00765,CTY-012,2025,352039,328122,0.0729,none,0
ASM-002295,PROP-00765,CTY-012,2026,393787,352039,0.1186,lost,0
ASM-002296,PROP-00766,CTY-012,2024,270114,,0.0,none,0
ASM-002297,PROP-00766,CTY-012,2025,294852,270114,0.0916,lost,0
ASM-002298,PROP-00766,CTY-012,2026,330999,294852,0.1226,won,18762
ASM-002299,PROP-00767,CTY-012,2024,267957,,0.0,none,0
ASM-002300,PROP-00767,CTY-012,2025,301782,267957,0.1262,filed,0
ASM-002301,PROP-00767,CTY-012,2026,324943,301782,0.0767,none,0
ASM-002302,PROP-00768,CTY-012,2024,369835,,0.0,none,0
ASM-002303,PROP-00768,CTY-012,2025,412824,369835,0.1162,won,26595
ASM-002304,PROP-00768,CTY-012,2026,463678,412824,0.1232,none,0
ASM-002305,PROP-00769,CTY-012,2024,387501,,0.0,none,0
ASM-002306,PROP-00769,CTY-012,2025,431483,387501,0.1135,none,0
ASM-002307,PROP-00769,CTY-012,2026,485244,431483,0.1246,none,0
ASM-002308,PROP-00770,CTY-012,2024,329356,,0.0,none,0
ASM-002309,PROP-00770,CTY-012,2025,368368,329356,0.1184,filed,0
ASM-002310,PROP-00770,CTY-012,2026,405750,368368,0.1015,won,30610
ASM-002311,PROP-00771,CTY-012,2024,354985,,0.0,none,0
ASM-002312,PROP-00771,CTY-012,2025,382867,354985,0.0785,none,0
ASM-002313,PROP-00771,CTY-012,2026,418622,382867,0.0934,none,0
ASM-002314,PROP-00772,CTY-012,2024,311267,,0.0,none,0
ASM-002315,PROP-00772,CTY-012,2025,351932,311267,0.1306,none,0
ASM-002316,PROP-00772,CTY-012,2026,383819,351932,0.0906,none,0
ASM-002317,PROP-00773,CTY-012,2024,310707,,0.0,none,0
ASM-002318,PROP-00773,CTY-012,2025,327796,310707,0.055,none,0
ASM-002319,PROP-00773,CTY-012,2026,352361,327796,0.0749,none,0
ASM-002320,PROP-00774,CTY-012,2024,274178,,0.0,none,0
ASM-002321,PROP-00774,CTY-012,2025,289999,274178,0.0577,none,0
ASM-002322,PROP-00774,CTY-012,2026,323902,289999,0.1169,none,0
ASM-002323,PROP-00775,CTY-012,2024,297950,,0.0,none,0
ASM-002324,PROP-00775,CTY-012,2025,314683,297950,0.0562,none,0
ASM-002325,PROP-00775,CTY-012,2026,342086,314683,0.0871,none,0
ASM-002326,PROP-00776,CTY-012,2024,313877,,0.0,none,0
ASM-002327,PROP-00776,CTY-012,2025,343281,313877,0.0937,won,26555
ASM-002328,PROP-00776,CTY-012,2026,370652,343281,0.0797,none,0
ASM-002329,PROP-00777,CTY-012,2024,311580,,0.0,none,0
ASM-002330,PROP-00777,CTY-012,2025,336388,311580,0.0796,none,0
ASM-002331,PROP-00777,CTY-012,2026,356817,336388,0.0607,none,0
ASM-002332,PROP-00778,CTY-012,2024,325980,,0.0,none,0
ASM-002333,PROP-00778,CTY-012,2025,345818,325980,0.0609,none,0
ASM-002334,PROP-00778,CTY-012,2026,368316,345818,0.0651,none,0
ASM-002335,PROP-00779,CTY-012,2024,364014,,0.0,none,0
ASM-002336,PROP-00779,CTY-012,2025,399535,364014,0.0976,none,0
ASM-002337,PROP-00779,CTY-012,2026,424759,399535,0.0631,none,0
ASM-002338,PROP-00780,CTY-012,2024,338603,,0.0,none,0
ASM-002339,PROP-00780,CTY-012,2025,375684,338603,0.1095,none,0
ASM-002340,PROP-00780,CTY-012,2026,397131,375684,0.0571,none,0
ASM-002341,PROP-00781,CTY-012,2024,324611,,0.0,none,0
ASM-002342,PROP-00781,CTY-012,2025,349737,324611,0.0774,none,0
ASM-002343,PROP-00781,CTY-012,2026,379127,349737,0.084,none,0
ASM-002344,PROP-00782,CTY-012,2024,225768,,0.0,none,0
ASM-002345,PROP-00782,CTY-012,2025,249021,225768,0.103,none,0
ASM-002346,PROP-00782,CTY-012,2026,265988,249021,0.0681,none,0
ASM-002347,PROP-00783,CTY-012,2024,234884,,0.0,none,0
ASM-002348,PROP-00783,CTY-012,2025,259147,234884,0.1033,none,0
ASM-002349,PROP-00783,CTY-012,2026,276057,259147,0.0653,none,0
ASM-002350,PROP-00784,CTY-012,2024,264889,,0.0,none,0
ASM-002351,PROP-00784,CTY-012,2025,283535,264889,0.0704,none,0
ASM-002352,PROP-00784,CTY-012,2026,308491,283535,0.088,none,0
ASM-002353,PROP-00785,CTY-012,2024,195032,,0.0,none,0
ASM-002354,PROP-00785,CTY-012,2025,205721,195032,0.0548,none,0
ASM-002355,PROP-00785,CTY-012,2026,222139,205721,0.0798,none,0
ASM-002356,PROP-00786,CTY-012,2024,225385,,0.0,none,0
ASM-002357,PROP-00786,CTY-012,2025,250178,225385,0.11,won,13613
ASM-002358,PROP-00786,CTY-012,2026,269207,250178,0.0761,none,0
ASM-002359,PROP-00787,CTY-012,2024,230521,,0.0,none,0
ASM-002360,PROP-00787,CTY-012,2025,259375,230521,0.1252,none,0
ASM-002361,PROP-00787,CTY-012,2026,293292,259375,0.1308,none,0
ASM-002362,PROP-00788,CTY-012,2024,205872,,0.0,none,0
ASM-002363,PROP-00788,CTY-012,2025,224669,205872,0.0913,none,0
ASM-002364,PROP-00788,CTY-012,2026,245059,224669,0.0908,none,0
ASM-002365,PROP-00789,CTY-012,2024,231969,,0.0,none,0
ASM-002366,PROP-00789,CTY-012,2025,260718,231969,0.1239,won,27144
ASM-002367,PROP-00789,CTY-012,2026,279724,260718,0.0729,none,0
ASM-002368,PROP-00790,CTY-012,2024,225670,,0.0,none,0
ASM-002369,PROP-00790,CTY-012,2025,242052,225670,0.0726,none,0
ASM-002370,PROP-00790,CTY-012,2026,257732,242052,0.0648,none,0
ASM-002371,PROP-00791,CTY-012,2024,176564,,0.0,none,0
ASM-002372,PROP-00791,CTY-012,2025,191023,176564,0.0819,none,0
ASM-002373,PROP-00791,CTY-012,2026,214288,191023,0.1218,none,0
ASM-002374,PROP-00792,CTY-012,2024,261111,,0.0,none,0
ASM-002375,PROP-00792,CTY-012,2025,277843,261111,0.0641,none,0
ASM-002376,PROP-00792,CTY-012,2026,295204,277843,0.0625,none,0
ASM-002377,PROP-00793,CTY-012,2024,199310,,0.0,none,0
ASM-002378,PROP-00793,CTY-012,2025,218322,199310,0.0954,won,6571
ASM-002379,PROP-00793,CTY-012,2026,236506,218322,0.0833,none,0
ASM-002380,PROP-00794,CTY-012,2024,186957,,0.0,none,0
ASM-002381,PROP-00794,CTY-012,2025,197751,186957,0.0577,none,0
ASM-002382,PROP-00794,CTY-012,2026,217257,197751,0.0986,none,0
ASM-002383,PROP-00795,CTY-012,2024,237764,,0.0,none,0
ASM-002384,PROP-00795,CTY-012,2025,258640,237764,0.0878,none,0
ASM-002385,PROP-00795,CTY-012,2026,288741,258640,0.1164,none,0
ASM-002386,PROP-00796,CTY-012,2024,198009,,0.0,none,0
ASM-002387,PROP-00796,CTY-012,2025,208825,198009,0.0546,none,0
ASM-002388,PROP-00796,CTY-012,2026,233235,208825,0.1169,none,0
ASM-002389,PROP-00797,CTY-012,2024,214920,,0.0,none,0
ASM-002390,PROP-00797,CTY-012,2025,232107,214920,0.08,none,0
ASM-002391,PROP-00797,CTY-012,2026,256177,232107,0.1037,none,0
ASM-002392,PROP-00798,CTY-012,2024,240855,,0.0,none,0
ASM-002393,PROP-00798,CTY-012,2025,258186,240855,0.072,none,0
ASM-002394,PROP-00798,CTY-012,2026,276222,258186,0.0699,none,0
ASM-002395,PROP-00799,CTY-012,2024,168618,,0.0,none,0
ASM-002396,PROP-00799,CTY-012,2025,183190,168618,0.0864,none,0
ASM-002397,PROP-00799,CTY-012,2026,193839,183190,0.0581,none,0
ASM-002398,PROP-00800,CTY-012,2024,183524,,0.0,none,0
ASM-002399,PROP-00800,CTY-012,2025,205649,183524,0.1206,filed,0
ASM-002400,PROP-00800,CTY-012,2026,224420,205649,0.0913,none,0
ASM-002401,PROP-00801,CTY-012,2024,210460,,0.0,none,0
ASM-002402,PROP-00801,CTY-012,2025,230625,210460,0.0958,none,0
ASM-002403,PROP-00801,CTY-012,2026,249432,230625,0.0815,none,0
ASM-002404,PROP-00802,CTY-012,2024,181613,,0.0,none,0
ASM-002405,PROP-00802,CTY-012,2025,191300,181613,0.0533,none,0
ASM-002406,PROP-00802,CTY-012,2026,203311,191300,0.0628,none,0
ASM-002407,PROP-00803,CTY-012,2024,196353,,0.0,none,0
ASM-002408,PROP-00803,CTY-012,2025,220961,196353,0.1253,none,0
ASM-002409,PROP-00803,CTY-012,2026,232644,220961,0.0529,none,0
ASM-002410,PROP-00804,CTY-012,2024,227291,,0.0,none,0
ASM-002411,PROP-00804,CTY-012,2025,240440,227291,0.0579,none,0
ASM-002412,PROP-00804,CTY-012,2026,269288,240440,0.12,won,22859
ASM-002413,PROP-00805,CTY-013,2024,333356,,0.0,none,0
ASM-002414,PROP-00805,CTY-013,2025,365531,333356,0.0965,none,0
ASM-002415,PROP-00805,CTY-013,2026,407418,365531,0.1146,none,0
ASM-002416,PROP-00806,CTY-013,2024,344766,,0.0,none,0
ASM-002417,PROP-00806,CTY-013,2025,362919,344766,0.0527,none,0
ASM-002418,PROP-00806,CTY-013,2026,389867,362919,0.0743,none,0
ASM-002419,PROP-00807,CTY-013,2024,302036,,0.0,none,0
ASM-002420,PROP-00807,CTY-013,2025,330815,302036,0.0953,none,0
ASM-002421,PROP-00807,CTY-013,2026,368324,330815,0.1134,none,0
ASM-002422,PROP-00808,CTY-013,2024,340870,,0.0,none,0
ASM-002423,PROP-00808,CTY-013,2025,382721,340870,0.1228,none,0
ASM-002424,PROP-00808,CTY-013,2026,407911,382721,0.0658,none,0
ASM-002425,PROP-00809,CTY-013,2024,315343,,0.0,none,0
ASM-002426,PROP-00809,CTY-013,2025,349138,315343,0.1072,none,0
ASM-002427,PROP-00809,CTY-013,2026,376802,349138,0.0792,none,0
ASM-002428,PROP-00810,CTY-013,2024,358505,,0.0,none,0
ASM-002429,PROP-00810,CTY-013,2025,387206,358505,0.0801,none,0
ASM-002430,PROP-00810,CTY-013,2026,424722,387206,0.0969,lost,0
ASM-002431,PROP-00811,CTY-013,2024,427094,,0.0,none,0
ASM-002432,PROP-00811,CTY-013,2025,452371,427094,0.0592,none,0
ASM-002433,PROP-00811,CTY-013,2026,493600,452371,0.0911,filed,0
ASM-002434,PROP-00812,CTY-013,2024,336798,,0.0,none,0
ASM-002435,PROP-00812,CTY-013,2025,369442,336798,0.0969,none,0
ASM-002436,PROP-00812,CTY-013,2026,405974,369442,0.0989,won,33056
ASM-002437,PROP-00813,CTY-013,2024,268008,,0.0,none,0
ASM-002438,PROP-00813,CTY-013,2025,302308,268008,0.128,none,0
ASM-002439,PROP-00813,CTY-013,2026,321765,302308,0.0644,none,0
ASM-002440,PROP-00814,CTY-013,2024,348713,,0.0,none,0
ASM-002441,PROP-00814,CTY-013,2025,387859,348713,0.1123,none,0
ASM-002442,PROP-00814,CTY-013,2026,409535,387859,0.0559,none,0
ASM-002443,PROP-00815,CTY-013,2024,366743,,0.0,none,0
ASM-002444,PROP-00815,CTY-013,2025,395681,366743,0.0789,none,0
ASM-002445,PROP-00815,CTY-013,2026,446136,395681,0.1275,won,42761
ASM-002446,PROP-00816,CTY-013,2024,331252,,0.0,none,0
ASM-002447,PROP-00816,CTY-013,2025,356381,331252,0.0759,none,0
ASM-002448,PROP-00816,CTY-013,2026,381145,356381,0.0695,none,0
ASM-002449,PROP-00817,CTY-013,2024,372697,,0.0,none,0
ASM-002450,PROP-00817,CTY-013,2025,400347,372697,0.0742,none,0
ASM-002451,PROP-00817,CTY-013,2026,429131,400347,0.0719,none,0
ASM-002452,PROP-00818,CTY-013,2024,320195,,0.0,none,0
ASM-002453,PROP-00818,CTY-013,2025,341535,320195,0.0666,none,0
ASM-002454,PROP-00818,CTY-013,2026,384067,341535,0.1245,won,18091
ASM-002455,PROP-00819,CTY-013,2024,399778,,0.0,none,0
ASM-002456,PROP-00819,CTY-013,2025,421411,399778,0.0541,none,0
ASM-002457,PROP-00819,CTY-013,2026,468146,421411,0.1109,none,0
ASM-002458,PROP-00820,CTY-013,2024,333520,,0.0,none,0
ASM-002459,PROP-00820,CTY-013,2025,369621,333520,0.1082,none,0
ASM-002460,PROP-00820,CTY-013,2026,401363,369621,0.0859,none,0
ASM-002461,PROP-00821,CTY-013,2024,326647,,0.0,none,0
ASM-002462,PROP-00821,CTY-013,2025,365364,326647,0.1185,none,0
ASM-002463,PROP-00821,CTY-013,2026,403095,365364,0.1033,none,0
ASM-002464,PROP-00822,CTY-013,2024,321483,,0.0,none,0
ASM-002465,PROP-00822,CTY-013,2025,351408,321483,0.0931,none,0
ASM-002466,PROP-00822,CTY-013,2026,379833,351408,0.0809,none,0
ASM-002467,PROP-00823,CTY-013,2024,325178,,0.0,none,0
ASM-002468,PROP-00823,CTY-013,2025,353667,325178,0.0876,none,0
ASM-002469,PROP-00823,CTY-013,2026,379720,353667,0.0737,none,0
ASM-002470,PROP-00824,CTY-013,2024,280726,,0.0,none,0
ASM-002471,PROP-00824,CTY-013,2025,306946,280726,0.0934,won,25323
ASM-002472,PROP-00824,CTY-013,2026,325359,306946,0.06,none,0
ASM-002473,PROP-00825,CTY-013,2024,414517,,0.0,none,0
ASM-002474,PROP-00825,CTY-013,2025,450814,414517,0.0876,none,0
ASM-002475,PROP-00825,CTY-013,2026,500929,450814,0.1112,none,0
ASM-002476,PROP-00826,CTY-013,2024,392120,,0.0,none,0
ASM-002477,PROP-00826,CTY-013,2025,423947,392120,0.0812,none,0
ASM-002478,PROP-00826,CTY-013,2026,451408,423947,0.0648,none,0
ASM-002479,PROP-00827,CTY-013,2024,357605,,0.0,none,0
ASM-002480,PROP-00827,CTY-013,2025,402507,357605,0.1256,none,0
ASM-002481,PROP-00827,CTY-013,2026,423369,402507,0.0518,none,0
ASM-002482,PROP-00828,CTY-013,2024,284687,,0.0,none,0
ASM-002483,PROP-00828,CTY-013,2025,305823,284687,0.0742,none,0
ASM-002484,PROP-00828,CTY-013,2026,328508,305823,0.0742,none,0
ASM-002485,PROP-00829,CTY-013,2024,259388,,0.0,none,0
ASM-002486,PROP-00829,CTY-013,2025,272753,259388,0.0515,none,0
ASM-002487,PROP-00829,CTY-013,2026,286969,272753,0.0521,none,0
ASM-002488,PROP-00830,CTY-013,2024,314015,,0.0,none,0
ASM-002489,PROP-00830,CTY-013,2025,350059,314015,0.1148,lost,0
ASM-002490,PROP-00830,CTY-013,2026,389019,350059,0.1113,none,0
ASM-002491,PROP-00831,CTY-013,2024,378742,,0.0,none,0
ASM-002492,PROP-00831,CTY-013,2025,402337,378742,0.0623,none,0
ASM-002493,PROP-00831,CTY-013,2026,439013,402337,0.0912,none,0
ASM-002494,PROP-00832,CTY-013,2024,300025,,0.0,none,0
ASM-002495,PROP-00832,CTY-013,2025,324741,300025,0.0824,none,0
ASM-002496,PROP-00832,CTY-013,2026,354296,324741,0.091,none,0
ASM-002497,PROP-00833,CTY-013,2024,295419,,0.0,none,0
ASM-002498,PROP-00833,CTY-013,2025,322787,295419,0.0926,none,0
ASM-002499,PROP-00833,CTY-013,2026,352072,322787,0.0907,none,0
ASM-002500,PROP-00834,CTY-013,2024,331280,,0.0,none,0
ASM-002501,PROP-00834,CTY-013,2025,349656,331280,0.0555,none,0
ASM-002502,PROP-00834,CTY-013,2026,384391,349656,0.0993,none,0
ASM-002503,PROP-00835,CTY-013,2024,368964,,0.0,none,0
ASM-002504,PROP-00835,CTY-013,2025,390199,368964,0.0576,none,0
ASM-002505,PROP-00835,CTY-013,2026,417204,390199,0.0692,none,0
ASM-002506,PROP-00836,CTY-013,2024,391946,,0.0,none,0
ASM-002507,PROP-00836,CTY-013,2025,421431,391946,0.0752,none,0
ASM-002508,PROP-00836,CTY-013,2026,472724,421431,0.1217,none,0
ASM-002509,PROP-00837,CTY-013,2024,306355,,0.0,none,0
ASM-002510,PROP-00837,CTY-013,2025,326844,306355,0.0669,none,0
ASM-002511,PROP-00837,CTY-013,2026,367675,326844,0.1249,none,0
ASM-002512,PROP-00838,CTY-013,2024,447090,,0.0,none,0
ASM-002513,PROP-00838,CTY-013,2025,481167,447090,0.0762,none,0
ASM-002514,PROP-00838,CTY-013,2026,528023,481167,0.0974,none,0
ASM-002515,PROP-00839,CTY-013,2024,314819,,0.0,none,0
ASM-002516,PROP-00839,CTY-013,2025,333264,314819,0.0586,none,0
ASM-002517,PROP-00839,CTY-013,2026,366134,333264,0.0986,none,0
ASM-002518,PROP-00840,CTY-013,2024,333140,,0.0,none,0
ASM-002519,PROP-00840,CTY-013,2025,354560,333140,0.0643,none,0
ASM-002520,PROP-00840,CTY-013,2026,381781,354560,0.0768,none,0
ASM-002521,PROP-00841,CTY-013,2024,298082,,0.0,none,0
ASM-002522,PROP-00841,CTY-013,2025,323598,298082,0.0856,none,0
ASM-002523,PROP-00841,CTY-013,2026,345632,323598,0.0681,none,0
ASM-002524,PROP-00842,CTY-013,2024,387273,,0.0,none,0
ASM-002525,PROP-00842,CTY-013,2025,410269,387273,0.0594,none,0
ASM-002526,PROP-00842,CTY-013,2026,456540,410269,0.1128,lost,0
ASM-002527,PROP-00843,CTY-013,2024,298359,,0.0,none,0
ASM-002528,PROP-00843,CTY-013,2025,336577,298359,0.1281,none,0
ASM-002529,PROP-00843,CTY-013,2026,365290,336577,0.0853,none,0
ASM-002530,PROP-00844,CTY-013,2024,401574,,0.0,none,0
ASM-002531,PROP-00844,CTY-013,2025,445308,401574,0.1089,none,0
ASM-002532,PROP-00844,CTY-013,2026,485424,445308,0.0901,none,0
ASM-002533,PROP-00845,CTY-013,2024,324510,,0.0,none,0
ASM-002534,PROP-00845,CTY-013,2025,365048,324510,0.1249,none,0
ASM-002535,PROP-00845,CTY-013,2026,393219,365048,0.0772,none,0
ASM-002536,PROP-00846,CTY-013,2024,378754,,0.0,none,0
ASM-002537,PROP-00846,CTY-013,2025,411979,378754,0.0877,none,0
ASM-002538,PROP-00846,CTY-013,2026,441608,411979,0.0719,none,0
ASM-002539,PROP-00847,CTY-013,2024,344861,,0.0,none,0
ASM-002540,PROP-00847,CTY-013,2025,366113,344861,0.0616,none,0
ASM-002541,PROP-00847,CTY-013,2026,388077,366113,0.06,none,0
ASM-002542,PROP-00848,CTY-013,2024,323896,,0.0,none,0
ASM-002543,PROP-00848,CTY-013,2025,363054,323896,0.1209,none,0
ASM-002544,PROP-00848,CTY-013,2026,409581,363054,0.1282,none,0
ASM-002545,PROP-00849,CTY-013,2024,321563,,0.0,none,0
ASM-002546,PROP-00849,CTY-013,2025,338188,321563,0.0517,none,0
ASM-002547,PROP-00849,CTY-013,2026,359254,338188,0.0623,none,0
ASM-002548,PROP-00850,CTY-013,2024,363187,,0.0,none,0
ASM-002549,PROP-00850,CTY-013,2025,402152,363187,0.1073,won,12780
ASM-002550,PROP-00850,CTY-013,2026,443493,402152,0.1028,none,0
ASM-002551,PROP-00851,CTY-013,2024,370405,,0.0,none,0
ASM-002552,PROP-00851,CTY-013,2025,390727,370405,0.0549,none,0
ASM-002553,PROP-00851,CTY-013,2026,439401,390727,0.1246,filed,0
ASM-002554,PROP-00852,CTY-013,2024,388965,,0.0,none,0
ASM-002555,PROP-00852,CTY-013,2025,423764,388965,0.0895,none,0
ASM-002556,PROP-00852,CTY-013,2026,471905,423764,0.1136,none,0
ASM-002557,PROP-00853,CTY-013,2024,390858,,0.0,none,0
ASM-002558,PROP-00853,CTY-013,2025,435213,390858,0.1135,none,0
ASM-002559,PROP-00853,CTY-013,2026,464876,435213,0.0682,none,0
ASM-002560,PROP-00854,CTY-013,2024,357853,,0.0,none,0
ASM-002561,PROP-00854,CTY-013,2025,391915,357853,0.0952,filed,0
ASM-002562,PROP-00854,CTY-013,2026,438525,391915,0.1189,none,0
ASM-002563,PROP-00855,CTY-013,2024,358058,,0.0,none,0
ASM-002564,PROP-00855,CTY-013,2025,381881,358058,0.0665,none,0
ASM-002565,PROP-00855,CTY-013,2026,430791,381881,0.1281,none,0
ASM-002566,PROP-00856,CTY-013,2024,403310,,0.0,none,0
ASM-002567,PROP-00856,CTY-013,2025,430415,403310,0.0672,none,0
ASM-002568,PROP-00856,CTY-013,2026,460450,430415,0.0698,none,0
ASM-002569,PROP-00857,CTY-013,2024,348136,,0.0,none,0
ASM-002570,PROP-00857,CTY-013,2025,385086,348136,0.1061,none,0
ASM-002571,PROP-00857,CTY-013,2026,423610,385086,0.1,none,0
ASM-002572,PROP-00858,CTY-013,2024,353713,,0.0,none,0
ASM-002573,PROP-00858,CTY-013,2025,397725,353713,0.1244,none,0
