compId,city,state,beds,month,medianRent,sampleSize,source
CMP-001530,Hockley,TX,3,2025-03,1980,97,synthetic
CMP-001531,Hockley,TX,3,2025-04,2020,66,synthetic
CMP-001532,Hockley,TX,3,2025-05,2050,108,synthetic
CMP-001533,Hockley,TX,3,2025-06,2065,109,synthetic
CMP-001534,Hockley,TX,3,2025-07,2055,64,synthetic
CMP-001535,Hockley,TX,3,2025-08,2035,73,synthetic
CMP-001536,Hockley,TX,3,2025-09,2005,106,synthetic
CMP-001537,Hockley,TX,3,2025-10,1970,77,synthetic
CMP-001538,Hockley,TX,3,2025-11,1950,42,synthetic
CMP-001539,Hockley,TX,3,2025-12,1945,109,synthetic
CMP-001540,Hockley,TX,3,2026-01,1955,66,synthetic
CMP-001541,Hockley,TX,3,2026-02,1985,66,synthetic
CMP-001542,Hockley,TX,3,2026-03,2025,100,synthetic
CMP-001543,Hockley,TX,3,2026-04,2065,70,synthetic
CMP-001544,Hockley,TX,3,2026-05,2095,80,synthetic
CMP-001545,Hockley,TX,3,2026-06,2110,92,synthetic
CMP-001546,Hockley,TX,3,2026-07,2100,82,synthetic
CMP-001547,Hockley,TX,3,2026-08,2080,70,synthetic
CMP-001548,Hockley,TX,3,2026-09,2050,74,synthetic
CMP-001549,Hockley,TX,4,2023-10,2045,55,synthetic
CMP-001550,Hockley,TX,4,2023-11,2025,44,synthetic
CMP-001551,Hockley,TX,4,2023-12,2020,50,synthetic
CMP-001552,Hockley,TX,4,2024-01,2030,44,synthetic
CMP-001553,Hockley,TX,4,2024-02,2060,43,synthetic
CMP-001554,Hockley,TX,4,2024-03,2105,78,synthetic
CMP-001555,Hockley,TX,4,2024-04,2145,38,synthetic
CMP-001556,Hockley,TX,4,2024-05,2175,47,synthetic
CMP-001557,Hockley,TX,4,2024-06,2190,65,synthetic
CMP-001558,Hockley,TX,4,2024-07,2185,40,synthetic
CMP-001559,Hockley,TX,4,2024-08,2160,91,synthetic
CMP-001560,Hockley,TX,4,2024-09,2125,66,synthetic
CMP-001561,Hockley,TX,4,2024-10,2095,47,synthetic
CMP-001562,Hockley,TX,4,2024-11,2070,69,synthetic
CMP-001563,Hockley,TX,4,2024-12,2065,86,synthetic
CMP-001564,Hockley,TX,4,2025-01,2080,93,synthetic
CMP-001565,Hockley,TX,4,2025-02,2110,76,synthetic
CMP-001566,Hockley,TX,4,2025-03,2150,66,synthetic
CMP-001567,Hockley,TX,4,2025-04,2190,73,synthetic
CMP-001568,Hockley,TX,4,2025-05,2225,82,synthetic
CMP-001569,Hockley,TX,4,2025-06,2240,83,synthetic
CMP-001570,Hockley,TX,4,2025-07,2230,82,synthetic
CMP-001571,Hockley,TX,4,2025-08,2210,82,synthetic
CMP-001572,Hockley,TX,4,2025-09,2175,48,synthetic
CMP-001573,Hockley,TX,4,2025-10,2140,80,synthetic
CMP-001574,Hockley,TX,4,2025-11,2115,57,synthetic
CMP-001575,Hockley,TX,4,2025-12,2110,47,synthetic
CMP-001576,Hockley,TX,4,2026-01,2125,71,synthetic
CMP-001577,Hockley,TX,4,2026-02,2155,84,synthetic
CMP-001578,Hockley,TX,4,2026-03,2200,60,synthetic
CMP-001579,Hockley,TX,4,2026-04,2240,77,synthetic
CMP-001580,Hockley,TX,4,2026-05,2275,79,synthetic
CMP-001581,Hockley,TX,4,2026-06,2285,55,synthetic
CMP-001582,Hockley,TX,4,2026-07,2280,37,synthetic
CMP-001583,Hockley,TX,4,2026-08,2255,52,synthetic
CMP-001584,Hockley,TX,4,2026-09,2220,46,synthetic
CMP-001585,Holly Springs,GA,4,2023-10,2390,57,synthetic
CMP-001586,Holly Springs,GA,4,2023-11,2370,61,synthetic
CMP-001587,Holly Springs,GA,4,2023-12,2365,77,synthetic
CMP-001588,Holly Springs,GA,4,2024-01,2385,85,synthetic
CMP-001589,Holly Springs,GA,4,2024-02,2425,40,synthetic
CMP-001590,Holly Springs,GA,4,2024-03,2475,90,synthetic
CMP-001591,Holly Springs,GA,4,2024-04,2525,44,synthetic
CMP-001592,Holly Springs,GA,4,2024-05,2565,68,synthetic
CMP-001593,Holly Springs,GA,4,2024-06,2585,48,synthetic
CMP-001594,Holly Springs,GA,4,2024-07,2580,61,synthetic
CMP-001595,Holly Springs,GA,4,2024-08,2560,49,synthetic
CMP-001596,Holly Springs,GA,4,2024-09,2520,54,synthetic
CMP-001597,Holly Springs,GA,4,2024-10,2485,87,synthetic
CMP-001598,Holly Springs,GA,4,2024-11,2460,44,synthetic
CMP-001599,Holly Springs,GA,4,2024-12,2455,64,synthetic
CMP-001600,Holly Springs,GA,4,2025-01,2475,65,synthetic
CMP-001601,Holly Springs,GA,4,2025-02,2515,50,synthetic
CMP-001602,Holly Springs,GA,4,2025-03,2570,85,synthetic
CMP-001603,Holly Springs,GA,4,2025-04,2625,82,synthetic
CMP-001604,Holly Springs,GA,4,2025-05,2665,66,synthetic
CMP-001605,Holly Springs,GA,4,2025-06,2685,83,synthetic
CMP-001606,Holly Springs,GA,4,2025-07,2680,93,synthetic
CMP-001607,Holly Springs,GA,4,2025-08,2655,65,synthetic
CMP-001608,Holly Springs,GA,4,2025-09,2620,82,synthetic
CMP-001609,Holly Springs,GA,4,2025-10,2580,85,synthetic
CMP-001610,Holly Springs,GA,4,2025-11,2555,63,synthetic
CMP-001611,Holly Springs,GA,4,2025-12,2550,68,synthetic
CMP-001612,Holly Springs,GA,4,2026-01,2570,82,synthetic
CMP-001613,Holly Springs,GA,4,2026-02,2610,52,synthetic
CMP-001614,Holly Springs,GA,4,2026-03,2665,63,synthetic
CMP-001615,Holly Springs,GA,4,2026-04,2720,100,synthetic
CMP-001616,Holly Springs,GA,4,2026-05,2760,103,synthetic
CMP-001617,Holly Springs,GA,4,2026-06,2785,48,synthetic
CMP-001618,Holly Springs,GA,4,2026-07,2780,70,synthetic
CMP-001619,Holly Springs,GA,4,2026-08,2750,88,synthetic
CMP-001620,Holly Springs,GA,4,2026-09,2715,58,synthetic
CMP-001621,Holly Springs,GA,5,2023-10,2595,72,synthetic
CMP-001622,Holly Springs,GA,5,2023-11,2570,59,synthetic
CMP-001623,Holly Springs,GA,5,2023-12,2565,71,synthetic
CMP-001624,Holly Springs,GA,5,2024-01,2585,74,synthetic
CMP-001625,Holly Springs,GA,5,2024-02,2630,52,synthetic
CMP-001626,Holly Springs,GA,5,2024-03,2685,57,synthetic
CMP-001627,Holly Springs,GA,5,2024-04,2740,45,synthetic
CMP-001628,Holly Springs,GA,5,2024-05,2785,74,synthetic
CMP-001629,Holly Springs,GA,5,2024-06,2805,74,synthetic
CMP-001630,Holly Springs,GA,5,2024-07,2800,41,synthetic
CMP-001631,Holly Springs,GA,5,2024-08,2775,35,synthetic
CMP-001632,Holly Springs,GA,5,2024-09,2735,40,synthetic
CMP-001633,Holly Springs,GA,5,2024-10,2695,30,synthetic
CMP-001634,Holly Springs,GA,5,2024-11,2670,65,synthetic
CMP-001635,Holly Springs,GA,5,2024-12,2665,57,synthetic
CMP-001636,Holly Springs,GA,5,2025-01,2685,31,synthetic
CMP-001637,Holly Springs,GA,5,2025-02,2730,39,synthetic
CMP-001638,Holly Springs,GA,5,2025-03,2790,74,synthetic
CMP-001639,Holly Springs,GA,5,2025-04,2845,29,synthetic
CMP-001640,Holly Springs,GA,5,2025-05,2890,69,synthetic
CMP-001641,Holly Springs,GA,5,2025-06,2915,37,synthetic
CMP-001642,Holly Springs,GA,5,2025-07,2910,74,synthetic
CMP-001643,Holly Springs,GA,5,2025-08,2880,56,synthetic
CMP-001644,Holly Springs,GA,5,2025-09,2840,59,synthetic
CMP-001645,Holly Springs,GA,5,2025-10,2800,40,synthetic
CMP-001646,Holly Springs,GA,5,2025-11,2770,47,synthetic
CMP-001647,Holly Springs,GA,5,2025-12,2765,47,synthetic
CMP-001648,Holly Springs,GA,5,2026-01,2785,31,synthetic
CMP-001649,Holly Springs,GA,5,2026-02,2835,35,synthetic
CMP-001650,Holly Springs,GA,5,2026-03,2890,54,synthetic
CMP-001651,Holly Springs,GA,5,2026-04,2950,46,synthetic
CMP-001652,Holly Springs,GA,5,2026-05,2995,37,synthetic
CMP-001653,Holly Springs,GA,5,2026-06,3020,31,synthetic
CMP-001654,Holly Springs,GA,5,2026-07,3015,56,synthetic
CMP-001655,Holly Springs,GA,5,2026-08,2985,30,synthetic
CMP-001656,Holly Springs,GA,5,2026-09,2945,31,synthetic
CMP-001657,Houston,TX,3,2023-10,2645,95,synthetic
CMP-001658,Houston,TX,3,2023-11,2620,92,synthetic
CMP-001659,Houston,TX,3,2023-12,2610,99,synthetic
CMP-001660,Houston,TX,3,2024-01,2630,109,synthetic
CMP-001661,Houston,TX,3,2024-02,2670,117,synthetic
CMP-001662,Houston,TX,3,2024-03,2720,102,synthetic
CMP-001663,Houston,TX,3,2024-04,2775,115,synthetic
CMP-001664,Houston,TX,3,2024-05,2815,62,synthetic
CMP-001665,Houston,TX,3,2024-06,2835,83,synthetic
CMP-001666,Houston,TX,3,2024-07,2825,112,synthetic
CMP-001667,Houston,TX,3,2024-08,2795,110,synthetic
CMP-001668,Houston,TX,3,2024-09,2755,138,synthetic
CMP-001669,Houston,TX,3,2024-10,2710,88,synthetic
CMP-001670,Houston,TX,3,2024-11,2680,114,synthetic
CMP-001671,Houston,TX,3,2024-12,2675,72,synthetic
CMP-001672,Houston,TX,3,2025-01,2690,100,synthetic
CMP-001673,Houston,TX,3,2025-02,2735,81,synthetic
CMP-001674,Houston,TX,3,2025-03,2785,55,synthetic
CMP-001675,Houston,TX,3,2025-04,2840,92,synthetic
CMP-001676,Houston,TX,3,2025-05,2885,60,synthetic
CMP-001677,Houston,TX,3,2025-06,2900,103,synthetic
CMP-001678,Houston,TX,3,2025-07,2895,68,synthetic
CMP-001679,Houston,TX,3,2025-08,2865,66,synthetic
CMP-001680,Houston,TX,3,2025-09,2820,142,synthetic
CMP-001681,Houston,TX,3,2025-10,2775,75,synthetic
CMP-001682,Houston,TX,3,2025-11,2745,134,synthetic
CMP-001683,Houston,TX,3,2025-12,2735,106,synthetic
CMP-001684,Houston,TX,3,2026-01,2755,117,synthetic
CMP-001685,Houston,TX,3,2026-02,2795,55,synthetic
CMP-001686,Houston,TX,3,2026-03,2855,128,synthetic
CMP-001687,Houston,TX,3,2026-04,2910,73,synthetic
CMP-001688,Houston,TX,3,2026-05,2950,72,synthetic
CMP-001689,Houston,TX,3,2026-06,2970,137,synthetic
CMP-001690,Houston,TX,3,2026-07,2960,86,synthetic
CMP-001691,Houston,TX,3,2026-08,2930,99,synthetic
CMP-001692,Houston,TX,3,2026-09,2885,119,synthetic
CMP-001693,Jacksonville,FL,3,2023-10,2305,372,synthetic
CMP-001694,Jacksonville,FL,3,2023-11,2280,413,synthetic
CMP-001695,Jacksonville,FL,3,2023-12,2275,475,synthetic
CMP-001696,Jacksonville,FL,3,2024-01,2295,266,synthetic
CMP-001697,Jacksonville,FL,3,2024-02,2330,260,synthetic
CMP-001698,Jacksonville,FL,3,2024-03,2380,213,synthetic
CMP-001699,Jacksonville,FL,3,2024-04,2430,249,synthetic
CMP-001700,Jacksonville,FL,3,2024-05,2465,416,synthetic
CMP-001701,Jacksonville,FL,3,2024-06,2485,293,synthetic
CMP-001702,Jacksonville,FL,3,2024-07,2480,462,synthetic
CMP-001703,Jacksonville,FL,3,2024-08,2455,373,synthetic
CMP-001704,Jacksonville,FL,3,2024-09,2420,246,synthetic
CMP-001705,Jacksonville,FL,3,2024-10,2385,446,synthetic
CMP-001706,Jacksonville,FL,3,2024-11,2360,411,synthetic
CMP-001707,Jacksonville,FL,3,2024-12,2360,211,synthetic
CMP-001708,Jacksonville,FL,3,2025-01,2375,327,synthetic
CMP-001709,Jacksonville,FL,3,2025-02,2415,256,synthetic
CMP-001710,Jacksonville,FL,3,2025-03,2465,470,synthetic
CMP-001711,Jacksonville,FL,3,2025-04,2515,189,synthetic
CMP-001712,Jacksonville,FL,3,2025-05,2555,367,synthetic
CMP-001713,Jacksonville,FL,3,2025-06,2575,387,synthetic
CMP-001714,Jacksonville,FL,3,2025-07,2570,431,synthetic
CMP-001715,Jacksonville,FL,3,2025-08,2545,373,synthetic
CMP-001716,Jacksonville,FL,3,2025-09,2505,369,synthetic
CMP-001717,Jacksonville,FL,3,2025-10,2470,210,synthetic
CMP-001718,Jacksonville,FL,3,2025-11,2445,377,synthetic
CMP-001719,Jacksonville,FL,3,2025-12,2440,459,synthetic
CMP-001720,Jacksonville,FL,3,2026-01,2460,273,synthetic
CMP-001721,Jacksonville,FL,3,2026-02,2500,456,synthetic
CMP-001722,Jacksonville,FL,3,2026-03,2550,215,synthetic
CMP-001723,Jacksonville,FL,3,2026-04,2600,300,synthetic
CMP-001724,Jacksonville,FL,3,2026-05,2640,191,synthetic
CMP-001725,Jacksonville,FL,3,2026-06,2660,274,synthetic
CMP-001726,Jacksonville,FL,3,2026-07,2655,247,synthetic
CMP-001727,Jacksonville,FL,3,2026-08,2630,371,synthetic
CMP-001728,Jacksonville,FL,3,2026-09,2595,296,synthetic
CMP-001729,Jacksonville,FL,4,2023-10,2500,245,synthetic
CMP-001730,Jacksonville,FL,4,2023-11,2475,176,synthetic
CMP-001731,Jacksonville,FL,4,2023-12,2470,244,synthetic
CMP-001732,Jacksonville,FL,4,2024-01,2490,338,synthetic
CMP-001733,Jacksonville,FL,4,2024-02,2530,168,synthetic
CMP-001734,Jacksonville,FL,4,2024-03,2580,277,synthetic
CMP-001735,Jacksonville,FL,4,2024-04,2635,359,synthetic
CMP-001736,Jacksonville,FL,4,2024-05,2675,234,synthetic
CMP-001737,Jacksonville,FL,4,2024-06,2695,232,synthetic
CMP-001738,Jacksonville,FL,4,2024-07,2690,242,synthetic
CMP-001739,Jacksonville,FL,4,2024-08,2665,184,synthetic
CMP-001740,Jacksonville,FL,4,2024-09,2630,183,synthetic
CMP-001741,Jacksonville,FL,4,2024-10,2590,160,synthetic
CMP-001742,Jacksonville,FL,4,2024-11,2565,298,synthetic
CMP-001743,Jacksonville,FL,4,2024-12,2560,341,synthetic
CMP-001744,Jacksonville,FL,4,2025-01,2580,146,synthetic
CMP-001745,Jacksonville,FL,4,2025-02,2620,247,synthetic
CMP-001746,Jacksonville,FL,4,2025-03,2675,236,synthetic
CMP-001747,Jacksonville,FL,4,2025-04,2730,309,synthetic
CMP-001748,Jacksonville,FL,4,2025-05,2770,185,synthetic
CMP-001749,Jacksonville,FL,4,2025-06,2790,357,synthetic
CMP-001750,Jacksonville,FL,4,2025-07,2785,154,synthetic
CMP-001751,Jacksonville,FL,4,2025-08,2760,250,synthetic
CMP-001752,Jacksonville,FL,4,2025-09,2720,303,synthetic
CMP-001753,Jacksonville,FL,4,2025-10,2680,213,synthetic
CMP-001754,Jacksonville,FL,4,2025-11,2655,148,synthetic
CMP-001755,Jacksonville,FL,4,2025-12,2650,331,synthetic
CMP-001756,Jacksonville,FL,4,2026-01,2670,351,synthetic
CMP-001757,Jacksonville,FL,4,2026-02,2710,168,synthetic
CMP-001758,Jacksonville,FL,4,2026-03,2765,271,synthetic
CMP-001759,Jacksonville,FL,4,2026-04,2825,166,synthetic
CMP-001760,Jacksonville,FL,4,2026-05,2865,229,synthetic
CMP-001761,Jacksonville,FL,4,2026-06,2885,150,synthetic
CMP-001762,Jacksonville,FL,4,2026-07,2880,144,synthetic
CMP-001763,Jacksonville,FL,4,2026-08,2855,268,synthetic
CMP-001764,Jacksonville,FL,4,2026-09,2815,346,synthetic
CMP-001765,Jacksonville,FL,5,2023-10,2695,27,synthetic
CMP-001766,Jacksonville,FL,5,2023-11,2665,36,synthetic
CMP-001767,Jacksonville,FL,5,2023-12,2665,40,synthetic
CMP-001768,Jacksonville,FL,5,2024-01,2685,21,synthetic
CMP-001769,Jacksonville,FL,5,2024-02,2725,38,synthetic
CMP-001770,Jacksonville,FL,5,2024-03,2785,27,synthetic
CMP-001771,Jacksonville,FL,5,2024-04,2840,31,synthetic
CMP-001772,Jacksonville,FL,5,2024-05,2885,35,synthetic
CMP-001773,Jacksonville,FL,5,2024-06,2905,38,synthetic
CMP-001774,Jacksonville,FL,5,2024-07,2905,30,synthetic
CMP-001775,Jacksonville,FL,5,2024-08,2875,19,synthetic
CMP-001776,Jacksonville,FL,5,2024-09,2835,22,synthetic
CMP-001777,Jacksonville,FL,5,2024-10,2790,44,synthetic
CMP-001778,Jacksonville,FL,5,2024-11,2765,39,synthetic
CMP-001779,Jacksonville,FL,5,2024-12,2760,21,synthetic
CMP-001780,Jacksonville,FL,5,2025-01,2780,35,synthetic
CMP-001781,Jacksonville,FL,5,2025-02,2825,30,synthetic
CMP-001782,Jacksonville,FL,5,2025-03,2885,42,synthetic
CMP-001783,Jacksonville,FL,5,2025-04,2945,36,synthetic
CMP-001784,Jacksonville,FL,5,2025-05,2990,28,synthetic
CMP-001785,Jacksonville,FL,5,2025-06,3010,27,synthetic
CMP-001786,Jacksonville,FL,5,2025-07,3005,45,synthetic
CMP-001787,Jacksonville,FL,5,2025-08,2975,23,synthetic
CMP-001788,Jacksonville,FL,5,2025-09,2935,41,synthetic
CMP-001789,Jacksonville,FL,5,2025-10,2890,29,synthetic
CMP-001790,Jacksonville,FL,5,2025-11,2860,31,synthetic
CMP-001791,Jacksonville,FL,5,2025-12,2855,19,synthetic
CMP-001792,Jacksonville,FL,5,2026-01,2875,46,synthetic
CMP-001793,Jacksonville,FL,5,2026-02,2925,33,synthetic
CMP-001794,Jacksonville,FL,5,2026-03,2985,38,synthetic
CMP-001795,Jacksonville,FL,5,2026-04,3045,43,synthetic
CMP-001796,Jacksonville,FL,5,2026-05,3090,24,synthetic
CMP-001797,Jacksonville,FL,5,2026-06,3115,18,synthetic
CMP-001798,Jacksonville,FL,5,2026-07,3110,41,synthetic
CMP-001799,Jacksonville,FL,5,2026-08,3080,23,synthetic
CMP-001800,Jacksonville,FL,5,2026-09,3035,42,synthetic
CMP-001801,Kissimmee,FL,3,2023-10,2305,45,synthetic
CMP-001802,Kissimmee,FL,3,2023-11,2280,44,synthetic
CMP-001803,Kissimmee,FL,3,2023-12,2275,67,synthetic
CMP-001804,Kissimmee,FL,3,2024-01,2290,84,synthetic
CMP-001805,Kissimmee,FL,3,2024-02,2325,67,synthetic
CMP-001806,Kissimmee,FL,3,2024-03,2370,36,synthetic
CMP-001807,Kissimmee,FL,3,2024-04,2420,65,synthetic
CMP-001808,Kissimmee,FL,3,2024-05,2455,78,synthetic
CMP-001809,Kissimmee,FL,3,2024-06,2470,58,synthetic
CMP-001810,Kissimmee,FL,3,2024-07,2465,50,synthetic
CMP-001811,Kissimmee,FL,3,2024-08,2440,49,synthetic
CMP-001812,Kissimmee,FL,3,2024-09,2405,48,synthetic
CMP-001813,Kissimmee,FL,3,2024-10,2370,34,synthetic
CMP-001814,Kissimmee,FL,3,2024-11,2345,70,synthetic
CMP-001815,Kissimmee,FL,3,2024-12,2335,44,synthetic
CMP-001816,Kissimmee,FL,3,2025-01,2355,63,synthetic
CMP-001817,Kissimmee,FL,3,2025-02,2390,69,synthetic
CMP-001818,Kissimmee,FL,3,2025-03,2440,79,synthetic
CMP-001819,Kissimmee,FL,3,2025-04,2485,58,synthetic
CMP-001820,Kissimmee,FL,3,2025-05,2525,82,synthetic
CMP-001821,Kissimmee,FL,3,2025-06,2540,85,synthetic
CMP-001822,Kissimmee,FL,3,2025-07,2535,65,synthetic
CMP-001823,Kissimmee,FL,3,2025-08,2510,67,synthetic
CMP-001824,Kissimmee,FL,3,2025-09,2470,68,synthetic
CMP-001825,Kissimmee,FL,3,2025-10,2435,77,synthetic
CMP-001826,Kissimmee,FL,3,2025-11,2405,73,synthetic
CMP-001827,Kissimmee,FL,3,2025-12,2400,52,synthetic
CMP-001828,Kissimmee,FL,3,2026-01,2420,54,synthetic
CMP-001829,Kissimmee,FL,3,2026-02,2455,73,synthetic
CMP-001830,Kissimmee,FL,3,2026-03,2505,78,synthetic
CMP-001831,Kissimmee,FL,3,2026-04,2555,78,synthetic
CMP-001832,Kissimmee,FL,3,2026-05,2590,48,synthetic
CMP-001833,Kissimmee,FL,3,2026-06,2610,76,synthetic
CMP-001834,Kissimmee,FL,3,2026-07,2605,55,synthetic
CMP-001835,Kissimmee,FL,3,2026-08,2575,75,synthetic
CMP-001836,Kissimmee,FL,3,2026-09,2540,46,synthetic
CMP-001837,Kissimmee,FL,4,2023-10,2500,47,synthetic
CMP-001838,Kissimmee,FL,4,2023-11,2470,36,synthetic
CMP-001839,Kissimmee,FL,4,2023-12,2465,29,synthetic
CMP-001840,Kissimmee,FL,4,2024-01,2485,41,synthetic
CMP-001841,Kissimmee,FL,4,2024-02,2520,43,synthetic
CMP-001842,Kissimmee,FL,4,2024-03,2575,38,synthetic
CMP-001843,Kissimmee,FL,4,2024-04,2625,34,synthetic
CMP-001844,Kissimmee,FL,4,2024-05,2665,40,synthetic
CMP-001845,Kissimmee,FL,4,2024-06,2680,28,synthetic
CMP-001846,Kissimmee,FL,4,2024-07,2675,33,synthetic
CMP-001847,Kissimmee,FL,4,2024-08,2650,52,synthetic
CMP-001848,Kissimmee,FL,4,2024-09,2610,42,synthetic
CMP-001849,Kissimmee,FL,4,2024-10,2570,22,synthetic
CMP-001850,Kissimmee,FL,4,2024-11,2540,30,synthetic
CMP-001851,Kissimmee,FL,4,2024-12,2535,34,synthetic
CMP-001852,Kissimmee,FL,4,2025-01,2555,40,synthetic
CMP-001853,Kissimmee,FL,4,2025-02,2595,36,synthetic
CMP-001854,Kissimmee,FL,4,2025-03,2645,22,synthetic
CMP-001855,Kissimmee,FL,4,2025-04,2700,46,synthetic
CMP-001856,Kissimmee,FL,4,2025-05,2740,49,synthetic
CMP-001857,Kissimmee,FL,4,2025-06,2755,40,synthetic
CMP-001858,Kissimmee,FL,4,2025-07,2750,30,synthetic
CMP-001859,Kissimmee,FL,4,2025-08,2720,46,synthetic
CMP-001860,Kissimmee,FL,4,2025-09,2680,41,synthetic
CMP-001861,Kissimmee,FL,4,2025-10,2640,22,synthetic
CMP-001862,Kissimmee,FL,4,2025-11,2610,46,synthetic
CMP-001863,Kissimmee,FL,4,2025-12,2605,54,synthetic
CMP-001864,Kissimmee,FL,4,2026-01,2625,26,synthetic
CMP-001865,Kissimmee,FL,4,2026-02,2665,55,synthetic
CMP-001866,Kissimmee,FL,4,2026-03,2715,32,synthetic
CMP-001867,Kissimmee,FL,4,2026-04,2770,23,synthetic
CMP-001868,Kissimmee,FL,4,2026-05,2810,30,synthetic
CMP-001869,Kissimmee,FL,4,2026-06,2830,21,synthetic
CMP-001870,Kissimmee,FL,4,2026-07,2825,49,synthetic
CMP-001871,Kissimmee,FL,4,2026-08,2795,46,synthetic
CMP-001872,Kissimmee,FL,4,2026-09,2755,40,synthetic
CMP-001873,Kissimmee,FL,5,2023-10,2695,49,synthetic
CMP-001874,Kissimmee,FL,5,2023-11,2665,62,synthetic
CMP-001875,Kissimmee,FL,5,2023-12,2660,44,synthetic
CMP-001876,Kissimmee,FL,5,2024-01,2680,28,synthetic
CMP-001877,Kissimmee,FL,5,2024-02,2720,33,synthetic
CMP-001878,Kissimmee,FL,5,2024-03,2775,36,synthetic
CMP-001879,Kissimmee,FL,5,2024-04,2830,52,synthetic
CMP-001880,Kissimmee,FL,5,2024-05,2870,40,synthetic
CMP-001881,Kissimmee,FL,5,2024-06,2890,64,synthetic
CMP-001882,Kissimmee,FL,5,2024-07,2885,29,synthetic
CMP-001883,Kissimmee,FL,5,2024-08,2855,56,synthetic
CMP-001884,Kissimmee,FL,5,2024-09,2815,59,synthetic
CMP-001885,Kissimmee,FL,5,2024-10,2770,58,synthetic
CMP-001886,Kissimmee,FL,5,2024-11,2740,25,synthetic
CMP-001887,Kissimmee,FL,5,2024-12,2735,62,synthetic
CMP-001888,Kissimmee,FL,5,2025-01,2755,30,synthetic
CMP-001889,Kissimmee,FL,5,2025-02,2795,55,synthetic
CMP-001890,Kissimmee,FL,5,2025-03,2855,52,synthetic
CMP-001891,Kissimmee,FL,5,2025-04,2910,28,synthetic
CMP-001892,Kissimmee,FL,5,2025-05,2950,30,synthetic
CMP-001893,Kissimmee,FL,5,2025-06,2975,64,synthetic
CMP-001894,Kissimmee,FL,5,2025-07,2965,56,synthetic
CMP-001895,Kissimmee,FL,5,2025-08,2935,29,synthetic
CMP-001896,Kissimmee,FL,5,2025-09,2890,31,synthetic
CMP-001897,Kissimmee,FL,5,2025-10,2845,50,synthetic
CMP-001898,Kissimmee,FL,5,2025-11,2815,50,synthetic
CMP-001899,Kissimmee,FL,5,2025-12,2810,58,synthetic
CMP-001900,Kissimmee,FL,5,2026-01,2830,55,synthetic
CMP-001901,Kissimmee,FL,5,2026-02,2875,47,synthetic
CMP-001902,Kissimmee,FL,5,2026-03,2930,28,synthetic
CMP-001903,Kissimmee,FL,5,2026-04,2990,62,synthetic
CMP-001904,Kissimmee,FL,5,2026-05,3030,45,synthetic
CMP-001905,Kissimmee,FL,5,2026-06,3055,30,synthetic
CMP-001906,Kissimmee,FL,5,2026-07,3045,51,synthetic
CMP-001907,Kissimmee,FL,5,2026-08,3015,44,synthetic
CMP-001908,Kissimmee,FL,5,2026-09,2970,42,synthetic
CMP-001909,Lake Alfred,FL,3,2023-10,2180,64,synthetic
CMP-001910,Lake Alfred,FL,3,2023-11,2160,76,synthetic
CMP-001911,Lake Alfred,FL,3,2023-12,2155,51,synthetic
CMP-001912,Lake Alfred,FL,3,2024-01,2170,51,synthetic
CMP-001913,Lake Alfred,FL,3,2024-02,2205,86,synthetic
CMP-001914,Lake Alfred,FL,3,2024-03,2250,61,synthetic
CMP-001915,Lake Alfred,FL,3,2024-04,2300,43,synthetic
CMP-001916,Lake Alfred,FL,3,2024-05,2335,57,synthetic
CMP-001917,Lake Alfred,FL,3,2024-06,2350,82,synthetic
CMP-001918,Lake Alfred,FL,3,2024-07,2345,64,synthetic
CMP-001919,Lake Alfred,FL,3,2024-08,2325,50,synthetic
CMP-001920,Lake Alfred,FL,3,2024-09,2290,64,synthetic
CMP-001921,Lake Alfred,FL,3,2024-10,2255,63,synthetic
CMP-001922,Lake Alfred,FL,3,2024-11,2235,60,synthetic
CMP-001923,Lake Alfred,FL,3,2024-12,2230,55,synthetic
CMP-001924,Lake Alfred,FL,3,2025-01,2245,38,synthetic
CMP-001925,Lake Alfred,FL,3,2025-02,2280,49,synthetic
CMP-001926,Lake Alfred,FL,3,2025-03,2330,55,synthetic
CMP-001927,Lake Alfred,FL,3,2025-04,2375,67,synthetic
CMP-001928,Lake Alfred,FL,3,2025-05,2415,58,synthetic
CMP-001929,Lake Alfred,FL,3,2025-06,2430,65,synthetic
CMP-001930,Lake Alfred,FL,3,2025-07,2425,88,synthetic
CMP-001931,Lake Alfred,FL,3,2025-08,2405,83,synthetic
CMP-001932,Lake Alfred,FL,3,2025-09,2370,74,synthetic
CMP-001933,Lake Alfred,FL,3,2025-10,2335,77,synthetic
CMP-001934,Lake Alfred,FL,3,2025-11,2310,63,synthetic
CMP-001935,Lake Alfred,FL,3,2025-12,2305,88,synthetic
CMP-001936,Lake Alfred,FL,3,2026-01,2320,40,synthetic
CMP-001937,Lake Alfred,FL,3,2026-02,2360,73,synthetic
CMP-001938,Lake Alfred,FL,3,2026-03,2405,58,synthetic
CMP-001939,Lake Alfred,FL,3,2026-04,2455,49,synthetic
CMP-001940,Lake Alfred,FL,3,2026-05,2495,47,synthetic
CMP-001941,Lake Alfred,FL,3,2026-06,2510,88,synthetic
CMP-001942,Lake Alfred,FL,3,2026-07,2505,59,synthetic
CMP-001943,Lake Alfred,FL,3,2026-08,2480,59,synthetic
CMP-001944,Lake Alfred,FL,3,2026-09,2445,40,synthetic
CMP-001945,Lake Alfred,FL,4,2023-10,2365,92,synthetic
