expenseId,propertyId,communitySlug,scope,category,date,amount,glCode
EXP-020795,PROP-00767,eastland,property,HOA,2024-10-01,370,GL-HOA
EXP-020796,PROP-00767,eastland,property,HOA,2025-01-01,355,GL-HOA
EXP-020797,PROP-00767,eastland,property,Insurance,2025-01-01,1630,GL-INSURA
EXP-020798,PROP-00767,eastland,property,HOA,2025-04-01,358,GL-HOA
EXP-020799,PROP-00767,eastland,property,HOA,2025-07-01,356,GL-HOA
EXP-020800,PROP-00767,eastland,property,HOA,2025-10-01,356,GL-HOA
EXP-020801,PROP-00767,eastland,property,HOA,2026-01-01,356,GL-HOA
EXP-020802,PROP-00767,eastland,property,Insurance,2026-01-01,1564,GL-INSURA
EXP-020803,PROP-00767,eastland,property,HOA,2026-04-01,368,GL-HOA
EXP-020804,PROP-00767,eastland,property,HOA,2026-07-01,354,GL-HOA
EXP-020805,PROP-00767,eastland,property,Utilities,2023-11-01,174,GL-UTILIT
EXP-020806,PROP-00767,eastland,property,Utilities,2023-12-01,163,GL-UTILIT
EXP-020807,PROP-00767,eastland,property,Utilities,2024-01-01,301,GL-UTILIT
EXP-020808,PROP-00767,eastland,property,Utilities,2026-02-01,183,GL-UTILIT
EXP-020809,PROP-00767,eastland,property,Utilities,2026-03-01,254,GL-UTILIT
EXP-020810,PROP-00767,eastland,property,Marketing,2024-01-09,201,GL-MARKET
EXP-020811,PROP-00767,eastland,property,Marketing,2024-02-20,585,GL-MARKET
EXP-020812,PROP-00767,eastland,property,Marketing,2026-08-10,327,GL-MARKET
EXP-020813,PROP-00767,eastland,property,Marketing,2025-11-18,338,GL-MARKET
EXP-020814,PROP-00767,eastland,property,Legal,2026-04-05,958,GL-LEGAL
EXP-020815,PROP-00767,eastland,property,Legal,2026-03-28,1650,GL-LEGAL
EXP-020816,PROP-00767,eastland,property,CapEx,2024-05-17,4221,GL-CAPEX
EXP-020817,PROP-00767,eastland,property,CapEx,2026-09-28,8054,GL-CAPEX
EXP-020818,PROP-00767,eastland,property,CapEx,2024-03-04,7086,GL-CAPEX
EXP-020819,PROP-00767,eastland,property,Turn,2026-02-23,1642,GL-TURN
EXP-020820,PROP-00767,eastland,property,Turn,2025-09-30,4010,GL-TURN
EXP-020821,PROP-00767,eastland,property,Turn,2024-02-23,2221,GL-TURN
EXP-020822,PROP-00768,eastland,property,HOA,2024-10-01,155,GL-HOA
EXP-020823,PROP-00768,eastland,property,HOA,2025-01-01,155,GL-HOA
EXP-020824,PROP-00768,eastland,property,Insurance,2025-01-01,2201,GL-INSURA
EXP-020825,PROP-00768,eastland,property,HOA,2025-04-01,152,GL-HOA
EXP-020826,PROP-00768,eastland,property,HOA,2025-07-01,152,GL-HOA
EXP-020827,PROP-00768,eastland,property,HOA,2025-10-01,153,GL-HOA
EXP-020828,PROP-00768,eastland,property,HOA,2026-01-01,155,GL-HOA
EXP-020829,PROP-00768,eastland,property,Insurance,2026-01-01,2306,GL-INSURA
EXP-020830,PROP-00768,eastland,property,HOA,2026-04-01,155,GL-HOA
EXP-020831,PROP-00768,eastland,property,HOA,2026-07-01,153,GL-HOA
EXP-020832,PROP-00768,eastland,property,Marketing,2025-09-25,500,GL-MARKET
EXP-020833,PROP-00768,eastland,property,Marketing,2025-03-28,432,GL-MARKET
EXP-020834,PROP-00768,eastland,property,Marketing,2026-03-19,127,GL-MARKET
EXP-020835,PROP-00768,eastland,property,Legal,2025-06-25,1533,GL-LEGAL
EXP-020836,PROP-00768,eastland,property,CapEx,2024-12-04,3370,GL-CAPEX
EXP-020837,PROP-00768,eastland,property,Turn,2026-06-17,3596,GL-TURN
EXP-020838,PROP-00768,eastland,property,Turn,2024-09-05,1628,GL-TURN
EXP-020839,PROP-00768,eastland,property,Turn,2025-04-19,2292,GL-TURN
EXP-020840,PROP-00769,eastland,property,HOA,2023-10-01,306,GL-HOA
EXP-020841,PROP-00769,eastland,property,HOA,2024-01-01,297,GL-HOA
EXP-020842,PROP-00769,eastland,property,Insurance,2024-01-01,1435,GL-INSURA
EXP-020843,PROP-00769,eastland,property,HOA,2024-04-01,305,GL-HOA
EXP-020844,PROP-00769,eastland,property,HOA,2024-07-01,306,GL-HOA
EXP-020845,PROP-00769,eastland,property,HOA,2024-10-01,302,GL-HOA
EXP-020846,PROP-00769,eastland,property,HOA,2025-01-01,303,GL-HOA
EXP-020847,PROP-00769,eastland,property,Insurance,2025-01-01,1453,GL-INSURA
EXP-020848,PROP-00769,eastland,property,HOA,2025-04-01,298,GL-HOA
EXP-020849,PROP-00769,eastland,property,HOA,2025-07-01,299,GL-HOA
EXP-020850,PROP-00769,eastland,property,HOA,2025-10-01,301,GL-HOA
EXP-020851,PROP-00769,eastland,property,HOA,2026-01-01,306,GL-HOA
EXP-020852,PROP-00769,eastland,property,Insurance,2026-01-01,1341,GL-INSURA
EXP-020853,PROP-00769,eastland,property,HOA,2026-04-01,305,GL-HOA
EXP-020854,PROP-00769,eastland,property,HOA,2026-07-01,300,GL-HOA
EXP-020855,PROP-00769,eastland,property,Utilities,2025-02-01,119,GL-UTILIT
EXP-020856,PROP-00769,eastland,property,Utilities,2026-03-01,296,GL-UTILIT
EXP-020857,PROP-00769,eastland,property,Marketing,2024-08-21,124,GL-MARKET
EXP-020858,PROP-00769,eastland,property,Marketing,2026-05-21,561,GL-MARKET
EXP-020859,PROP-00769,eastland,property,Marketing,2025-03-29,345,GL-MARKET
EXP-020860,PROP-00769,eastland,property,Legal,2025-10-07,512,GL-LEGAL
EXP-020861,PROP-00769,eastland,property,Legal,2025-10-14,1696,GL-LEGAL
EXP-020862,PROP-00769,eastland,property,CapEx,2025-09-30,5891,GL-CAPEX
EXP-020863,PROP-00769,eastland,property,CapEx,2026-03-25,6977,GL-CAPEX
EXP-020864,PROP-00769,eastland,property,Turn,2026-03-21,3748,GL-TURN
EXP-020865,PROP-00769,eastland,property,Turn,2024-12-14,1946,GL-TURN
EXP-020866,PROP-00769,eastland,property,Turn,2025-03-16,3935,GL-TURN
EXP-020867,PROP-00770,eastland,property,HOA,2023-10-01,367,GL-HOA
EXP-020868,PROP-00770,eastland,property,HOA,2024-01-01,377,GL-HOA
EXP-020869,PROP-00770,eastland,property,Insurance,2024-01-01,2132,GL-INSURA
EXP-020870,PROP-00770,eastland,property,HOA,2024-04-01,379,GL-HOA
EXP-020871,PROP-00770,eastland,property,HOA,2024-07-01,368,GL-HOA
EXP-020872,PROP-00770,eastland,property,HOA,2024-10-01,379,GL-HOA
EXP-020873,PROP-00770,eastland,property,HOA,2025-01-01,364,GL-HOA
EXP-020874,PROP-00770,eastland,property,Insurance,2025-01-01,1997,GL-INSURA
EXP-020875,PROP-00770,eastland,property,HOA,2025-04-01,376,GL-HOA
EXP-020876,PROP-00770,eastland,property,HOA,2025-07-01,368,GL-HOA
EXP-020877,PROP-00770,eastland,property,HOA,2025-10-01,364,GL-HOA
EXP-020878,PROP-00770,eastland,property,HOA,2026-01-01,373,GL-HOA
EXP-020879,PROP-00770,eastland,property,Insurance,2026-01-01,2063,GL-INSURA
EXP-020880,PROP-00770,eastland,property,HOA,2026-04-01,378,GL-HOA
EXP-020881,PROP-00770,eastland,property,HOA,2026-07-01,372,GL-HOA
EXP-020882,PROP-00770,eastland,property,Utilities,2026-02-01,256,GL-UTILIT
EXP-020883,PROP-00770,eastland,property,Utilities,2026-03-01,291,GL-UTILIT
EXP-020884,PROP-00770,eastland,property,Marketing,2024-09-02,439,GL-MARKET
EXP-020885,PROP-00770,eastland,property,Marketing,2025-02-21,290,GL-MARKET
EXP-020886,PROP-00770,eastland,property,Marketing,2026-04-14,159,GL-MARKET
EXP-020887,PROP-00770,eastland,property,Marketing,2025-05-27,347,GL-MARKET
EXP-020888,PROP-00770,eastland,property,Marketing,2023-11-14,620,GL-MARKET
EXP-020889,PROP-00770,eastland,property,Marketing,2024-03-09,314,GL-MARKET
EXP-020890,PROP-00770,eastland,property,Legal,2023-11-16,781,GL-LEGAL
EXP-020891,PROP-00770,eastland,property,Legal,2025-09-15,1939,GL-LEGAL
EXP-020892,PROP-00770,eastland,property,CapEx,2025-12-04,3732,GL-CAPEX
EXP-020893,PROP-00770,eastland,property,CapEx,2024-12-09,4234,GL-CAPEX
EXP-020894,PROP-00770,eastland,property,CapEx,2024-09-27,8362,GL-CAPEX
EXP-020895,PROP-00770,eastland,property,Turn,2025-05-10,1694,GL-TURN
EXP-020896,PROP-00770,eastland,property,Turn,2024-01-07,3716,GL-TURN
EXP-020897,PROP-00771,eastland,property,HOA,2023-10-01,114,GL-HOA
EXP-020898,PROP-00771,eastland,property,HOA,2024-01-01,121,GL-HOA
EXP-020899,PROP-00771,eastland,property,Insurance,2024-01-01,1246,GL-INSURA
EXP-020900,PROP-00771,eastland,property,HOA,2024-04-01,117,GL-HOA
EXP-020901,PROP-00771,eastland,property,HOA,2024-07-01,120,GL-HOA
EXP-020902,PROP-00771,eastland,property,HOA,2024-10-01,117,GL-HOA
EXP-020903,PROP-00771,eastland,property,HOA,2025-01-01,121,GL-HOA
EXP-020904,PROP-00771,eastland,property,Insurance,2025-01-01,1352,GL-INSURA
EXP-020905,PROP-00771,eastland,property,HOA,2025-04-01,120,GL-HOA
EXP-020906,PROP-00771,eastland,property,HOA,2025-07-01,120,GL-HOA
EXP-020907,PROP-00771,eastland,property,HOA,2025-10-01,119,GL-HOA
EXP-020908,PROP-00771,eastland,property,HOA,2026-01-01,115,GL-HOA
EXP-020909,PROP-00771,eastland,property,Insurance,2026-01-01,1265,GL-INSURA
EXP-020910,PROP-00771,eastland,property,HOA,2026-04-01,120,GL-HOA
EXP-020911,PROP-00771,eastland,property,HOA,2026-07-01,121,GL-HOA
EXP-020912,PROP-00771,eastland,property,Marketing,2025-05-24,180,GL-MARKET
EXP-020913,PROP-00771,eastland,property,Marketing,2024-02-07,325,GL-MARKET
EXP-020914,PROP-00771,eastland,property,Marketing,2023-12-14,228,GL-MARKET
EXP-020915,PROP-00771,eastland,property,Marketing,2025-08-14,590,GL-MARKET
EXP-020916,PROP-00771,eastland,property,Marketing,2026-07-25,355,GL-MARKET
EXP-020917,PROP-00771,eastland,property,Marketing,2026-01-28,348,GL-MARKET
EXP-020918,PROP-00771,eastland,property,Legal,2024-05-17,2304,GL-LEGAL
EXP-020919,PROP-00771,eastland,property,Legal,2025-10-29,973,GL-LEGAL
EXP-020920,PROP-00771,eastland,property,CapEx,2025-02-20,4600,GL-CAPEX
EXP-020921,PROP-00771,eastland,property,CapEx,2025-02-20,11518,GL-CAPEX
EXP-020922,PROP-00771,eastland,property,Turn,2024-12-07,2127,GL-TURN
EXP-020923,PROP-00772,eastland,property,HOA,2024-04-01,383,GL-HOA
EXP-020924,PROP-00772,eastland,property,HOA,2024-07-01,379,GL-HOA
EXP-020925,PROP-00772,eastland,property,HOA,2024-10-01,379,GL-HOA
EXP-020926,PROP-00772,eastland,property,HOA,2025-01-01,364,GL-HOA
EXP-020927,PROP-00772,eastland,property,Insurance,2025-01-01,1173,GL-INSURA
EXP-020928,PROP-00772,eastland,property,HOA,2025-04-01,380,GL-HOA
EXP-020929,PROP-00772,eastland,property,HOA,2025-07-01,361,GL-HOA
EXP-020930,PROP-00772,eastland,property,HOA,2025-10-01,373,GL-HOA
EXP-020931,PROP-00772,eastland,property,HOA,2026-01-01,363,GL-HOA
EXP-020932,PROP-00772,eastland,property,Insurance,2026-01-01,1250,GL-INSURA
EXP-020933,PROP-00772,eastland,property,HOA,2026-04-01,367,GL-HOA
EXP-020934,PROP-00772,eastland,property,HOA,2026-07-01,369,GL-HOA
EXP-020935,PROP-00772,eastland,property,Utilities,2025-04-01,124,GL-UTILIT
EXP-020936,PROP-00772,eastland,property,Marketing,2024-07-31,317,GL-MARKET
EXP-020937,PROP-00772,eastland,property,Marketing,2025-10-21,764,GL-MARKET
EXP-020938,PROP-00772,eastland,property,Marketing,2025-09-23,788,GL-MARKET
EXP-020939,PROP-00772,eastland,property,Marketing,2024-05-03,307,GL-MARKET
EXP-020940,PROP-00772,eastland,property,Legal,2024-10-02,1065,GL-LEGAL
EXP-020941,PROP-00772,eastland,property,Legal,2025-04-26,1781,GL-LEGAL
EXP-020942,PROP-00772,eastland,property,Legal,2024-08-04,1039,GL-LEGAL
EXP-020943,PROP-00772,eastland,property,CapEx,2026-04-15,11410,GL-CAPEX
EXP-020944,PROP-00772,eastland,property,CapEx,2025-03-23,4010,GL-CAPEX
EXP-020945,PROP-00772,eastland,property,CapEx,2025-02-09,3527,GL-CAPEX
EXP-020946,PROP-00772,eastland,property,Turn,2025-03-23,4561,GL-TURN
EXP-020947,PROP-00773,eastland,property,HOA,2023-10-01,229,GL-HOA
EXP-020948,PROP-00773,eastland,property,HOA,2024-01-01,225,GL-HOA
EXP-020949,PROP-00773,eastland,property,Insurance,2024-01-01,2250,GL-INSURA
EXP-020950,PROP-00773,eastland,property,HOA,2024-04-01,231,GL-HOA
EXP-020951,PROP-00773,eastland,property,HOA,2024-07-01,231,GL-HOA
EXP-020952,PROP-00773,eastland,property,HOA,2024-10-01,228,GL-HOA
EXP-020953,PROP-00773,eastland,property,HOA,2025-01-01,221,GL-HOA
EXP-020954,PROP-00773,eastland,property,Insurance,2025-01-01,2200,GL-INSURA
EXP-020955,PROP-00773,eastland,property,HOA,2025-04-01,228,GL-HOA
EXP-020956,PROP-00773,eastland,property,HOA,2025-07-01,232,GL-HOA
EXP-020957,PROP-00773,eastland,property,HOA,2025-10-01,231,GL-HOA
EXP-020958,PROP-00773,eastland,property,HOA,2026-01-01,222,GL-HOA
EXP-020959,PROP-00773,eastland,property,Insurance,2026-01-01,2277,GL-INSURA
EXP-020960,PROP-00773,eastland,property,HOA,2026-04-01,232,GL-HOA
EXP-020961,PROP-00773,eastland,property,HOA,2026-07-01,222,GL-HOA
EXP-020962,PROP-00773,eastland,property,Utilities,2025-06-01,103,GL-UTILIT
EXP-020963,PROP-00773,eastland,property,Marketing,2026-08-15,604,GL-MARKET
EXP-020964,PROP-00773,eastland,property,Marketing,2025-02-23,496,GL-MARKET
EXP-020965,PROP-00773,eastland,property,Marketing,2024-05-19,92,GL-MARKET
EXP-020966,PROP-00773,eastland,property,Marketing,2024-02-18,431,GL-MARKET
EXP-020967,PROP-00773,eastland,property,Marketing,2025-01-28,444,GL-MARKET
EXP-020968,PROP-00773,eastland,property,Legal,2026-05-17,1313,GL-LEGAL
EXP-020969,PROP-00773,eastland,property,CapEx,2023-12-21,5121,GL-CAPEX
EXP-020970,PROP-00773,eastland,property,CapEx,2025-04-14,2705,GL-CAPEX
EXP-020971,PROP-00773,eastland,property,CapEx,2026-01-16,4890,GL-CAPEX
EXP-020972,PROP-00773,eastland,property,Turn,2025-07-12,2090,GL-TURN
EXP-020973,PROP-00773,eastland,property,Turn,2025-12-25,2127,GL-TURN
EXP-020974,PROP-00774,eastland,property,HOA,2023-10-01,226,GL-HOA
EXP-020975,PROP-00774,eastland,property,HOA,2024-01-01,233,GL-HOA
EXP-020976,PROP-00774,eastland,property,Insurance,2024-01-01,2049,GL-INSURA
EXP-020977,PROP-00774,eastland,property,HOA,2024-04-01,226,GL-HOA
EXP-020978,PROP-00774,eastland,property,HOA,2024-07-01,227,GL-HOA
EXP-020979,PROP-00774,eastland,property,HOA,2024-10-01,231,GL-HOA
EXP-020980,PROP-00774,eastland,property,HOA,2025-01-01,227,GL-HOA
EXP-020981,PROP-00774,eastland,property,Insurance,2025-01-01,1962,GL-INSURA
EXP-020982,PROP-00774,eastland,property,HOA,2025-04-01,221,GL-HOA
EXP-020983,PROP-00774,eastland,property,HOA,2025-07-01,229,GL-HOA
EXP-020984,PROP-00774,eastland,property,HOA,2025-10-01,228,GL-HOA
EXP-020985,PROP-00774,eastland,property,HOA,2026-01-01,230,GL-HOA
EXP-020986,PROP-00774,eastland,property,Insurance,2026-01-01,2164,GL-INSURA
EXP-020987,PROP-00774,eastland,property,HOA,2026-04-01,231,GL-HOA
EXP-020988,PROP-00774,eastland,property,HOA,2026-07-01,234,GL-HOA
EXP-020989,PROP-00774,eastland,property,Utilities,2025-06-01,170,GL-UTILIT
EXP-020990,PROP-00774,eastland,property,Utilities,2026-07-01,244,GL-UTILIT
EXP-020991,PROP-00774,eastland,property,Marketing,2023-12-04,471,GL-MARKET
EXP-020992,PROP-00774,eastland,property,Marketing,2025-06-25,345,GL-MARKET
EXP-020993,PROP-00774,eastland,property,Marketing,2024-07-18,208,GL-MARKET
EXP-020994,PROP-00774,eastland,property,Marketing,2023-11-05,288,GL-MARKET
EXP-020995,PROP-00774,eastland,property,Legal,2025-12-13,772,GL-LEGAL
EXP-020996,PROP-00774,eastland,property,Legal,2025-05-28,698,GL-LEGAL
EXP-020997,PROP-00774,eastland,property,CapEx,2024-11-04,3973,GL-CAPEX
EXP-020998,PROP-00774,eastland,property,CapEx,2026-03-28,5085,GL-CAPEX
EXP-020999,PROP-00774,eastland,property,CapEx,2023-10-13,2403,GL-CAPEX
EXP-021000,PROP-00774,eastland,property,Turn,2024-08-23,4819,GL-TURN
EXP-021001,PROP-00774,eastland,property,Turn,2026-03-09,955,GL-TURN
EXP-021002,PROP-00775,eastland,property,HOA,2023-10-01,268,GL-HOA
EXP-021003,PROP-00775,eastland,property,HOA,2024-01-01,272,GL-HOA
EXP-021004,PROP-00775,eastland,property,Insurance,2024-01-01,967,GL-INSURA
EXP-021005,PROP-00775,eastland,property,HOA,2024-04-01,265,GL-HOA
EXP-021006,PROP-00775,eastland,property,HOA,2024-07-01,270,GL-HOA
EXP-021007,PROP-00775,eastland,property,HOA,2024-10-01,265,GL-HOA
EXP-021008,PROP-00775,eastland,property,HOA,2025-01-01,267,GL-HOA
EXP-021009,PROP-00775,eastland,property,Insurance,2025-01-01,1076,GL-INSURA
EXP-021010,PROP-00775,eastland,property,HOA,2025-04-01,263,GL-HOA
EXP-021011,PROP-00775,eastland,property,HOA,2025-07-01,266,GL-HOA
EXP-021012,PROP-00775,eastland,property,HOA,2025-10-01,260,GL-HOA
EXP-021013,PROP-00775,eastland,property,HOA,2026-01-01,260,GL-HOA
EXP-021014,PROP-00775,eastland,property,Insurance,2026-01-01,985,GL-INSURA
EXP-021015,PROP-00775,eastland,property,HOA,2026-04-01,272,GL-HOA
EXP-021016,PROP-00775,eastland,property,HOA,2026-07-01,260,GL-HOA
EXP-021017,PROP-00775,eastland,property,Utilities,2024-12-01,211,GL-UTILIT
EXP-021018,PROP-00775,eastland,property,Marketing,2024-04-19,497,GL-MARKET
EXP-021019,PROP-00775,eastland,property,Marketing,2025-07-24,472,GL-MARKET
EXP-021020,PROP-00775,eastland,property,Marketing,2024-12-26,442,GL-MARKET
EXP-021021,PROP-00775,eastland,property,Marketing,2023-12-29,307,GL-MARKET
EXP-021022,PROP-00775,eastland,property,Marketing,2024-03-15,200,GL-MARKET
EXP-021023,PROP-00775,eastland,property,Marketing,2025-04-20,349,GL-MARKET
EXP-021024,PROP-00775,eastland,property,Legal,2026-05-10,1610,GL-LEGAL
EXP-021025,PROP-00775,eastland,property,Legal,2024-09-01,824,GL-LEGAL
EXP-021026,PROP-00775,eastland,property,CapEx,2024-02-14,8629,GL-CAPEX
EXP-021027,PROP-00775,eastland,property,CapEx,2026-04-10,7044,GL-CAPEX
EXP-021028,PROP-00775,eastland,property,Turn,2025-12-24,2276,GL-TURN
EXP-021029,PROP-00776,eastland,property,HOA,2023-10-01,134,GL-HOA
EXP-021030,PROP-00776,eastland,property,HOA,2024-01-01,135,GL-HOA
EXP-021031,PROP-00776,eastland,property,Insurance,2024-01-01,1835,GL-INSURA
EXP-021032,PROP-00776,eastland,property,HOA,2024-04-01,135,GL-HOA
EXP-021033,PROP-00776,eastland,property,HOA,2024-07-01,138,GL-HOA
EXP-021034,PROP-00776,eastland,property,HOA,2024-10-01,142,GL-HOA
EXP-021035,PROP-00776,eastland,property,HOA,2025-01-01,141,GL-HOA
EXP-021036,PROP-00776,eastland,property,Insurance,2025-01-01,2022,GL-INSURA
EXP-021037,PROP-00776,eastland,property,HOA,2025-04-01,139,GL-HOA
EXP-021038,PROP-00776,eastland,property,HOA,2025-07-01,135,GL-HOA
EXP-021039,PROP-00776,eastland,property,HOA,2025-10-01,140,GL-HOA
EXP-021040,PROP-00776,eastland,property,HOA,2026-01-01,135,GL-HOA
EXP-021041,PROP-00776,eastland,property,Insurance,2026-01-01,1783,GL-INSURA
EXP-021042,PROP-00776,eastland,property,HOA,2026-04-01,139,GL-HOA
EXP-021043,PROP-00776,eastland,property,HOA,2026-07-01,141,GL-HOA
EXP-021044,PROP-00776,eastland,property,Utilities,2024-11-01,106,GL-UTILIT
EXP-021045,PROP-00776,eastland,property,Utilities,2024-12-01,250,GL-UTILIT
EXP-021046,PROP-00776,eastland,property,Marketing,2024-05-11,484,GL-MARKET
EXP-021047,PROP-00776,eastland,property,Marketing,2026-08-04,401,GL-MARKET
EXP-021048,PROP-00776,eastland,property,Marketing,2024-07-24,498,GL-MARKET
EXP-021049,PROP-00776,eastland,property,Legal,2026-09-17,495,GL-LEGAL
EXP-021050,PROP-00776,eastland,property,Legal,2024-01-26,1178,GL-LEGAL
EXP-021051,PROP-00776,eastland,property,Legal,2024-05-20,1672,GL-LEGAL
EXP-021052,PROP-00776,eastland,property,CapEx,2024-10-22,8915,GL-CAPEX
EXP-021053,PROP-00776,eastland,property,Turn,2024-04-30,1326,GL-TURN
EXP-021054,PROP-00776,eastland,property,Turn,2025-03-05,1457,GL-TURN
EXP-021055,PROP-00776,eastland,property,Turn,2024-09-30,3938,GL-TURN
EXP-021056,PROP-00777,eastland,property,HOA,2023-10-01,245,GL-HOA
EXP-021057,PROP-00777,eastland,property,HOA,2024-01-01,244,GL-HOA
EXP-021058,PROP-00777,eastland,property,Insurance,2024-01-01,941,GL-INSURA
EXP-021059,PROP-00777,eastland,property,HOA,2024-04-01,232,GL-HOA
EXP-021060,PROP-00777,eastland,property,HOA,2024-07-01,241,GL-HOA
EXP-021061,PROP-00777,eastland,property,HOA,2024-10-01,237,GL-HOA
EXP-021062,PROP-00777,eastland,property,HOA,2025-01-01,237,GL-HOA
EXP-021063,PROP-00777,eastland,property,Insurance,2025-01-01,1010,GL-INSURA
EXP-021064,PROP-00777,eastland,property,HOA,2025-04-01,246,GL-HOA
EXP-021065,PROP-00777,eastland,property,HOA,2025-07-01,244,GL-HOA
EXP-021066,PROP-00777,eastland,property,HOA,2025-10-01,241,GL-HOA
EXP-021067,PROP-00777,eastland,property,HOA,2026-01-01,237,GL-HOA
EXP-021068,PROP-00777,eastland,property,Insurance,2026-01-01,945,GL-INSURA
EXP-021069,PROP-00777,eastland,property,HOA,2026-04-01,234,GL-HOA
EXP-021070,PROP-00777,eastland,property,HOA,2026-07-01,243,GL-HOA
EXP-021071,PROP-00777,eastland,property,Utilities,2024-10-01,250,GL-UTILIT
EXP-021072,PROP-00777,eastland,property,Utilities,2024-11-01,287,GL-UTILIT
EXP-021073,PROP-00777,eastland,property,Utilities,2025-12-01,302,GL-UTILIT
EXP-021074,PROP-00777,eastland,property,Utilities,2026-01-01,301,GL-UTILIT
EXP-021075,PROP-00777,eastland,property,Utilities,2026-02-01,180,GL-UTILIT
EXP-021076,PROP-00777,eastland,property,Marketing,2023-11-14,459,GL-MARKET
EXP-021077,PROP-00777,eastland,property,Marketing,2026-07-05,517,GL-MARKET
EXP-021078,PROP-00777,eastland,property,Marketing,2025-07-22,652,GL-MARKET
EXP-021079,PROP-00777,eastland,property,Marketing,2026-07-22,500,GL-MARKET
EXP-021080,PROP-00777,eastland,property,Marketing,2023-12-17,307,GL-MARKET
EXP-021081,PROP-00777,eastland,property,Marketing,2025-02-05,756,GL-MARKET
EXP-021082,PROP-00777,eastland,property,Marketing,2026-03-20,747,GL-MARKET
EXP-021083,PROP-00777,eastland,property,Legal,2024-02-21,1972,GL-LEGAL
