paymentId,leaseId,propertyId,residentId,dueDate,amountDue,amountPaid,paidDate,daysLate,status
PAY-0014522,LSE-001286,PROP-00454,RES-00864,2026-05-01,3415,3415,2026-05-02,0,paid
PAY-0014523,LSE-001286,PROP-00454,RES-00864,2026-06-01,3415,3415,2026-06-01,0,paid
PAY-0014524,LSE-001286,PROP-00454,RES-00864,2026-07-01,3415,3415,2026-07-02,0,paid
PAY-0014525,LSE-001286,PROP-00454,RES-00864,2026-08-01,3415,3415,2026-08-20,19,late
PAY-0014526,LSE-001286,PROP-00454,RES-00864,2026-09-01,3415,3415,2026-09-01,0,paid
PAY-0014527,LSE-001287,PROP-00455,RES-00865,2023-10-01,2790,0,,,missed
PAY-0014528,LSE-001287,PROP-00455,RES-00865,2023-11-01,2790,2790,2023-11-03,0,paid
PAY-0014529,LSE-001287,PROP-00455,RES-00865,2023-12-01,2790,2790,2023-12-01,0,paid
PAY-0014530,LSE-001287,PROP-00455,RES-00865,2024-01-01,2790,2790,2024-01-03,0,paid
PAY-0014531,LSE-001287,PROP-00455,RES-00865,2024-02-01,2790,0,,,missed
PAY-0014532,LSE-001287,PROP-00455,RES-00865,2024-03-01,2790,2790,2024-03-02,0,paid
PAY-0014533,LSE-001287,PROP-00455,RES-00865,2024-04-01,2790,2790,2024-04-09,8,late
PAY-0014534,LSE-001287,PROP-00455,RES-00865,2024-05-01,2790,2790,2024-05-03,0,paid
PAY-0014535,LSE-001287,PROP-00455,RES-00865,2024-06-01,2790,2790,2024-06-02,0,paid
PAY-0014536,LSE-001287,PROP-00455,RES-00865,2024-07-01,2790,2790,2024-07-03,0,paid
PAY-0014537,LSE-001287,PROP-00455,RES-00865,2024-08-01,2790,2790,2024-08-21,20,late
PAY-0014538,LSE-001287,PROP-00455,RES-00865,2024-09-01,2790,2790,2024-09-03,0,paid
PAY-0014539,LSE-001287,PROP-00455,RES-00865,2024-10-01,2790,2790,2024-10-03,0,paid
PAY-0014540,LSE-001287,PROP-00455,RES-00865,2024-11-01,2790,2790,2024-11-03,0,paid
PAY-0014541,LSE-001287,PROP-00455,RES-00865,2024-12-01,2790,2790,2024-12-01,0,paid
PAY-0014542,LSE-001287,PROP-00455,RES-00865,2025-01-01,2790,2790,2025-01-02,0,paid
PAY-0014543,LSE-001287,PROP-00455,RES-00865,2025-02-01,2790,2790,2025-02-03,0,paid
PAY-0014544,LSE-001287,PROP-00455,RES-00865,2025-03-01,2790,2790,2025-03-03,0,paid
PAY-0014545,LSE-001287,PROP-00455,RES-00865,2025-04-01,2790,2790,2025-04-02,0,paid
PAY-0014546,LSE-001288,PROP-00455,RES-00866,2025-06-01,2840,2840,2025-06-01,0,paid
PAY-0014547,LSE-001288,PROP-00455,RES-00866,2025-07-01,2840,2840,2025-07-02,0,paid
PAY-0014548,LSE-001288,PROP-00455,RES-00866,2025-08-01,2840,2840,2025-08-01,0,paid
PAY-0014549,LSE-001288,PROP-00455,RES-00866,2025-09-01,2840,2840,2025-09-03,0,paid
PAY-0014550,LSE-001288,PROP-00455,RES-00866,2025-10-01,2840,2840,2025-10-02,0,paid
PAY-0014551,LSE-001288,PROP-00455,RES-00866,2025-11-01,2840,2840,2025-11-02,0,paid
PAY-0014552,LSE-001288,PROP-00455,RES-00866,2025-12-01,2840,2840,2025-12-02,0,paid
PAY-0014553,LSE-001288,PROP-00455,RES-00866,2026-01-01,2840,0,,,missed
PAY-0014554,LSE-001288,PROP-00455,RES-00866,2026-02-01,2840,2840,2026-02-03,0,paid
PAY-0014555,LSE-001288,PROP-00455,RES-00866,2026-03-01,2840,2840,2026-03-02,0,paid
PAY-0014556,LSE-001288,PROP-00455,RES-00866,2026-04-01,2840,2840,2026-04-02,0,paid
PAY-0014557,LSE-001288,PROP-00455,RES-00866,2026-05-01,2840,2840,2026-05-01,0,paid
PAY-0014558,LSE-001289,PROP-00455,RES-00867,2026-06-01,2920,2920,2026-06-02,0,paid
PAY-0014559,LSE-001289,PROP-00455,RES-00867,2026-07-01,2920,2920,2026-07-03,0,paid
PAY-0014560,LSE-001289,PROP-00455,RES-00867,2026-08-01,2920,2920,2026-08-13,12,late
PAY-0014561,LSE-001289,PROP-00455,RES-00867,2026-09-01,2920,2920,2026-09-02,0,paid
PAY-0014562,LSE-001291,PROP-00456,RES-00868,2023-12-01,2960,2960,2023-12-01,0,paid
PAY-0014563,LSE-001291,PROP-00456,RES-00868,2024-01-01,2960,2960,2024-01-01,0,paid
PAY-0014564,LSE-001291,PROP-00456,RES-00868,2024-02-01,2960,2960,2024-02-02,0,paid
PAY-0014565,LSE-001291,PROP-00456,RES-00868,2024-03-01,2960,2960,2024-03-03,0,paid
PAY-0014566,LSE-001291,PROP-00456,RES-00868,2024-04-01,2960,2960,2024-04-03,0,paid
PAY-0014567,LSE-001291,PROP-00456,RES-00868,2024-05-01,2960,2960,2024-05-03,0,paid
PAY-0014568,LSE-001291,PROP-00456,RES-00868,2024-06-01,2960,0,,,missed
PAY-0014569,LSE-001291,PROP-00456,RES-00868,2024-07-01,2960,2960,2024-07-01,0,paid
PAY-0014570,LSE-001291,PROP-00456,RES-00868,2024-08-01,2960,2960,2024-08-02,0,paid
PAY-0014571,LSE-001291,PROP-00456,RES-00868,2024-09-01,2960,2960,2024-09-02,0,paid
PAY-0014572,LSE-001291,PROP-00456,RES-00868,2024-10-01,2960,2960,2024-10-02,0,paid
PAY-0014573,LSE-001291,PROP-00456,RES-00868,2024-11-01,2960,2960,2024-11-03,0,paid
PAY-0014574,LSE-001291,PROP-00456,RES-00868,2024-12-01,2960,2960,2024-12-03,0,paid
PAY-0014575,LSE-001291,PROP-00456,RES-00868,2025-01-01,2960,2960,2025-01-01,0,paid
PAY-0014576,LSE-001291,PROP-00456,RES-00868,2025-02-01,2960,2960,2025-02-03,0,paid
PAY-0014577,LSE-001291,PROP-00456,RES-00868,2025-03-01,2960,2960,2025-03-01,0,paid
PAY-0014578,LSE-001291,PROP-00456,RES-00868,2025-04-01,2960,2960,2025-04-01,0,paid
PAY-0014579,LSE-001291,PROP-00456,RES-00868,2025-05-01,2960,2960,2025-05-03,0,paid
PAY-0014580,LSE-001291,PROP-00456,RES-00868,2025-06-01,2960,2960,2025-06-03,0,paid
PAY-0014581,LSE-001291,PROP-00456,RES-00868,2025-07-01,2960,2960,2025-07-03,0,paid
PAY-0014582,LSE-001291,PROP-00456,RES-00868,2025-08-01,2960,2960,2025-08-01,0,paid
PAY-0014583,LSE-001291,PROP-00456,RES-00868,2025-09-01,2960,2960,2025-09-02,0,paid
PAY-0014584,LSE-001291,PROP-00456,RES-00868,2025-10-01,2960,2960,2025-10-01,0,paid
PAY-0014585,LSE-001291,PROP-00456,RES-00868,2025-11-01,2960,2960,2025-11-02,0,paid
PAY-0014586,LSE-001292,PROP-00456,RES-00869,2025-12-01,2820,2820,2025-12-01,0,paid
PAY-0014587,LSE-001292,PROP-00456,RES-00869,2026-01-01,2820,2080,2026-02-15,45,partial
PAY-0014588,LSE-001292,PROP-00456,RES-00869,2026-02-01,2820,2820,2026-02-03,0,paid
PAY-0014589,LSE-001292,PROP-00456,RES-00869,2026-03-01,2820,2820,2026-03-01,0,paid
PAY-0014590,LSE-001292,PROP-00456,RES-00869,2026-04-01,2820,2820,2026-04-01,0,paid
PAY-0014591,LSE-001292,PROP-00456,RES-00869,2026-05-01,2820,2820,2026-05-05,4,late
PAY-0014592,LSE-001292,PROP-00456,RES-00869,2026-06-01,2820,2820,2026-06-25,24,late
PAY-0014593,LSE-001292,PROP-00456,RES-00869,2026-07-01,2820,2820,2026-07-10,9,late
PAY-0014594,LSE-001292,PROP-00456,RES-00869,2026-08-01,2820,2820,2026-08-03,0,paid
PAY-0014595,LSE-001292,PROP-00456,RES-00869,2026-09-01,2820,2820,2026-09-01,0,paid
PAY-0014596,LSE-001293,PROP-00457,RES-00870,2023-10-01,2945,2945,2023-10-01,0,paid
PAY-0014597,LSE-001293,PROP-00457,RES-00870,2023-11-01,2945,1313,2023-11-14,13,partial
PAY-0014598,LSE-001293,PROP-00457,RES-00870,2023-12-01,2945,2945,2023-12-01,0,paid
PAY-0014599,LSE-001293,PROP-00457,RES-00870,2024-01-01,2945,2945,2024-01-03,0,paid
PAY-0014600,LSE-001293,PROP-00457,RES-00870,2024-02-01,2945,1218,2024-03-17,45,partial
PAY-0014601,LSE-001293,PROP-00457,RES-00870,2024-03-01,2945,2945,2024-03-01,0,paid
PAY-0014602,LSE-001293,PROP-00457,RES-00870,2024-04-01,2945,2945,2024-04-01,0,paid
PAY-0014603,LSE-001293,PROP-00457,RES-00870,2024-05-01,2945,2945,2024-05-03,0,paid
PAY-0014604,LSE-001293,PROP-00457,RES-00870,2024-06-01,2945,2945,2024-06-07,6,late
PAY-0014605,LSE-001293,PROP-00457,RES-00870,2024-07-01,2945,2945,2024-07-01,0,paid
PAY-0014606,LSE-001293,PROP-00457,RES-00870,2024-08-01,2945,2945,2024-08-03,0,paid
PAY-0014607,LSE-001294,PROP-00457,RES-00871,2024-11-01,3010,3010,2024-11-03,0,paid
PAY-0014608,LSE-001294,PROP-00457,RES-00871,2024-12-01,3010,3010,2024-12-01,0,paid
PAY-0014609,LSE-001294,PROP-00457,RES-00871,2025-01-01,3010,3010,2025-01-02,0,paid
PAY-0014610,LSE-001294,PROP-00457,RES-00871,2025-02-01,3010,3010,2025-02-03,0,paid
PAY-0014611,LSE-001294,PROP-00457,RES-00871,2025-03-01,3010,3010,2025-03-03,0,paid
PAY-0014612,LSE-001294,PROP-00457,RES-00871,2025-04-01,3010,3010,2025-04-02,0,paid
PAY-0014613,LSE-001294,PROP-00457,RES-00871,2025-05-01,3010,3010,2025-05-03,0,paid
PAY-0014614,LSE-001294,PROP-00457,RES-00871,2025-06-01,3010,3010,2025-06-03,0,paid
PAY-0014615,LSE-001294,PROP-00457,RES-00871,2025-07-01,3010,3010,2025-07-03,0,paid
PAY-0014616,LSE-001294,PROP-00457,RES-00871,2025-08-01,3010,3010,2025-08-03,0,paid
PAY-0014617,LSE-001294,PROP-00457,RES-00871,2025-09-01,3010,3010,2025-09-03,0,paid
PAY-0014618,LSE-001294,PROP-00457,RES-00871,2025-10-01,3010,3010,2025-10-01,0,paid
PAY-0014619,LSE-001295,PROP-00457,RES-00872,2025-12-01,3160,3160,2025-12-03,0,paid
PAY-0014620,LSE-001295,PROP-00457,RES-00872,2026-01-01,3160,3160,2026-01-02,0,paid
PAY-0014621,LSE-001295,PROP-00457,RES-00872,2026-02-01,3160,3160,2026-02-02,0,paid
PAY-0014622,LSE-001295,PROP-00457,RES-00872,2026-03-01,3160,3160,2026-03-27,26,late
PAY-0014623,LSE-001295,PROP-00457,RES-00872,2026-04-01,3160,3160,2026-04-03,0,paid
PAY-0014624,LSE-001295,PROP-00457,RES-00872,2026-05-01,3160,3160,2026-05-03,0,paid
PAY-0014625,LSE-001295,PROP-00457,RES-00872,2026-06-01,3160,3160,2026-06-02,0,paid
PAY-0014626,LSE-001295,PROP-00457,RES-00872,2026-07-01,3160,3160,2026-07-02,0,paid
PAY-0014627,LSE-001295,PROP-00457,RES-00872,2026-08-01,3160,3160,2026-08-02,0,paid
PAY-0014628,LSE-001295,PROP-00457,RES-00872,2026-09-01,3160,3160,2026-09-01,0,paid
PAY-0014629,LSE-001296,PROP-00458,RES-00873,2023-10-01,3155,3155,2023-10-02,0,paid
PAY-0014630,LSE-001296,PROP-00458,RES-00873,2023-11-01,3155,3155,2023-11-01,0,paid
PAY-0014631,LSE-001296,PROP-00458,RES-00873,2023-12-01,3155,3155,2023-12-01,0,paid
PAY-0014632,LSE-001296,PROP-00458,RES-00873,2024-01-01,3155,3155,2024-01-02,0,paid
PAY-0014633,LSE-001296,PROP-00458,RES-00873,2024-02-01,3155,3155,2024-02-03,0,paid
PAY-0014634,LSE-001296,PROP-00458,RES-00873,2024-03-01,3155,3155,2024-03-02,0,paid
PAY-0014635,LSE-001296,PROP-00458,RES-00873,2024-04-01,3155,3155,2024-04-02,0,paid
PAY-0014636,LSE-001296,PROP-00458,RES-00873,2024-05-01,3155,3155,2024-05-01,0,paid
PAY-0014637,LSE-001296,PROP-00458,RES-00873,2024-06-01,3155,3155,2024-06-03,0,paid
PAY-0014638,LSE-001297,PROP-00458,RES-00873,2024-07-01,3320,3320,2024-07-02,0,paid
PAY-0014639,LSE-001297,PROP-00458,RES-00873,2024-08-01,3320,3320,2024-08-01,0,paid
PAY-0014640,LSE-001297,PROP-00458,RES-00873,2024-09-01,3320,3320,2024-09-03,0,paid
PAY-0014641,LSE-001297,PROP-00458,RES-00873,2024-10-01,3320,3320,2024-10-02,0,paid
PAY-0014642,LSE-001297,PROP-00458,RES-00873,2024-11-01,3320,3320,2024-11-01,0,paid
PAY-0014643,LSE-001297,PROP-00458,RES-00873,2024-12-01,3320,3320,2024-12-01,0,paid
PAY-0014644,LSE-001297,PROP-00458,RES-00873,2025-01-01,3320,3320,2025-01-02,0,paid
PAY-0014645,LSE-001297,PROP-00458,RES-00873,2025-02-01,3320,3320,2025-02-02,0,paid
PAY-0014646,LSE-001297,PROP-00458,RES-00873,2025-03-01,3320,3320,2025-03-01,0,paid
PAY-0014647,LSE-001297,PROP-00458,RES-00873,2025-04-01,3320,3320,2025-04-03,0,paid
PAY-0014648,LSE-001297,PROP-00458,RES-00873,2025-05-01,3320,3320,2025-05-03,0,paid
PAY-0014649,LSE-001297,PROP-00458,RES-00873,2025-06-01,3320,3320,2025-06-01,0,paid
PAY-0014650,LSE-001297,PROP-00458,RES-00873,2025-07-01,3320,3320,2025-07-03,0,paid
PAY-0014651,LSE-001297,PROP-00458,RES-00873,2025-08-01,3320,3320,2025-08-14,13,late
PAY-0014652,LSE-001297,PROP-00458,RES-00873,2025-09-01,3320,3320,2025-09-01,0,paid
PAY-0014653,LSE-001297,PROP-00458,RES-00873,2025-10-01,3320,3320,2025-10-01,0,paid
PAY-0014654,LSE-001297,PROP-00458,RES-00873,2025-11-01,3320,3320,2025-11-03,0,paid
PAY-0014655,LSE-001297,PROP-00458,RES-00873,2025-12-01,3320,3320,2025-12-01,0,paid
PAY-0014656,LSE-001298,PROP-00458,RES-00874,2026-02-01,2970,2970,2026-02-02,0,paid
PAY-0014657,LSE-001298,PROP-00458,RES-00874,2026-03-01,2970,0,,,missed
PAY-0014658,LSE-001298,PROP-00458,RES-00874,2026-04-01,2970,2970,2026-04-02,0,paid
PAY-0014659,LSE-001298,PROP-00458,RES-00874,2026-05-01,2970,2970,2026-05-01,0,paid
PAY-0014660,LSE-001298,PROP-00458,RES-00874,2026-06-01,2970,2970,2026-06-02,0,paid
PAY-0014661,LSE-001298,PROP-00458,RES-00874,2026-07-01,2970,0,,,missed
PAY-0014662,LSE-001298,PROP-00458,RES-00874,2026-08-01,2970,2970,2026-08-02,0,paid
PAY-0014663,LSE-001298,PROP-00458,RES-00874,2026-09-01,2970,2970,2026-09-01,0,paid
PAY-0014664,LSE-001299,PROP-00459,RES-00875,2024-04-01,2740,2740,2024-04-02,0,paid
PAY-0014665,LSE-001299,PROP-00459,RES-00875,2024-05-01,2740,2740,2024-05-01,0,paid
PAY-0014666,LSE-001299,PROP-00459,RES-00875,2024-06-01,2740,2740,2024-06-01,0,paid
PAY-0014667,LSE-001299,PROP-00459,RES-00875,2024-07-01,2740,2740,2024-07-02,0,paid
PAY-0014668,LSE-001299,PROP-00459,RES-00875,2024-08-01,2740,904,2024-09-09,39,partial
PAY-0014669,LSE-001299,PROP-00459,RES-00875,2024-09-01,2740,2740,2024-09-01,0,paid
PAY-0014670,LSE-001299,PROP-00459,RES-00875,2024-10-01,2740,2740,2024-10-01,0,paid
PAY-0014671,LSE-001299,PROP-00459,RES-00875,2024-11-01,2740,0,,,missed
PAY-0014672,LSE-001299,PROP-00459,RES-00875,2024-12-01,2740,2740,2024-12-03,0,paid
PAY-0014673,LSE-001299,PROP-00459,RES-00875,2025-01-01,2740,2740,2025-01-02,0,paid
PAY-0014674,LSE-001299,PROP-00459,RES-00875,2025-02-01,2740,2740,2025-02-03,0,paid
PAY-0014675,LSE-001299,PROP-00459,RES-00875,2025-03-01,2740,2740,2025-03-05,4,late
PAY-0014676,LSE-001299,PROP-00459,RES-00875,2025-04-01,2740,2740,2025-04-01,0,paid
PAY-0014677,LSE-001299,PROP-00459,RES-00875,2025-05-01,2740,1857,2025-05-13,12,partial
PAY-0014678,LSE-001299,PROP-00459,RES-00875,2025-06-01,2740,2740,2025-06-01,0,paid
PAY-0014679,LSE-001299,PROP-00459,RES-00875,2025-07-01,2740,2740,2025-07-02,0,paid
PAY-0014680,LSE-001299,PROP-00459,RES-00875,2025-08-01,2740,2740,2025-08-02,0,paid
PAY-0014681,LSE-001299,PROP-00459,RES-00875,2025-09-01,2740,2740,2025-09-02,0,paid
PAY-0014682,LSE-001299,PROP-00459,RES-00875,2025-10-01,2740,2740,2025-10-03,0,paid
PAY-0014683,LSE-001299,PROP-00459,RES-00875,2025-11-01,2740,898,2025-12-10,39,partial
PAY-0014684,LSE-001299,PROP-00459,RES-00875,2025-12-01,2740,2740,2025-12-01,0,paid
PAY-0014685,LSE-001299,PROP-00459,RES-00875,2026-01-01,2740,2740,2026-01-02,0,paid
PAY-0014686,LSE-001299,PROP-00459,RES-00875,2026-02-01,2740,0,,,missed
PAY-0014687,LSE-001299,PROP-00459,RES-00875,2026-03-01,2740,2740,2026-03-02,0,paid
PAY-0014688,LSE-001300,PROP-00459,RES-00876,2026-06-01,2690,2690,2026-06-02,0,paid
PAY-0014689,LSE-001300,PROP-00459,RES-00876,2026-07-01,2690,2690,2026-07-01,0,paid
PAY-0014690,LSE-001300,PROP-00459,RES-00876,2026-08-01,2690,2690,2026-08-02,0,paid
PAY-0014691,LSE-001300,PROP-00459,RES-00876,2026-09-01,2690,2690,2026-09-02,0,paid
PAY-0014692,LSE-001301,PROP-00460,RES-00877,2023-10-01,3030,3030,2023-10-02,0,paid
PAY-0014693,LSE-001301,PROP-00460,RES-00877,2023-11-01,3030,3030,2023-11-02,0,paid
PAY-0014694,LSE-001301,PROP-00460,RES-00877,2023-12-01,3030,3030,2023-12-01,0,paid
PAY-0014695,LSE-001301,PROP-00460,RES-00877,2024-01-01,3030,3030,2024-01-03,0,paid
PAY-0014696,LSE-001301,PROP-00460,RES-00877,2024-02-01,3030,3030,2024-02-02,0,paid
PAY-0014697,LSE-001301,PROP-00460,RES-00877,2024-03-01,3030,3030,2024-03-02,0,paid
PAY-0014698,LSE-001301,PROP-00460,RES-00877,2024-04-01,3030,3030,2024-04-01,0,paid
PAY-0014699,LSE-001301,PROP-00460,RES-00877,2024-05-01,3030,3030,2024-05-02,0,paid
PAY-0014700,LSE-001301,PROP-00460,RES-00877,2024-06-01,3030,3030,2024-06-02,0,paid
PAY-0014701,LSE-001302,PROP-00460,RES-00877,2024-07-01,3140,3140,2024-07-01,0,paid
PAY-0014702,LSE-001302,PROP-00460,RES-00877,2024-08-01,3140,3140,2024-08-02,0,paid
PAY-0014703,LSE-001302,PROP-00460,RES-00877,2024-09-01,3140,3140,2024-09-11,10,late
PAY-0014704,LSE-001302,PROP-00460,RES-00877,2024-10-01,3140,3140,2024-10-02,0,paid
PAY-0014705,LSE-001302,PROP-00460,RES-00877,2024-11-01,3140,3140,2024-11-03,0,paid
PAY-0014706,LSE-001302,PROP-00460,RES-00877,2024-12-01,3140,3140,2024-12-02,0,paid
PAY-0014707,LSE-001302,PROP-00460,RES-00877,2025-01-01,3140,3140,2025-01-03,0,paid
PAY-0014708,LSE-001302,PROP-00460,RES-00877,2025-02-01,3140,3140,2025-02-01,0,paid
PAY-0014709,LSE-001302,PROP-00460,RES-00877,2025-03-01,3140,3140,2025-03-01,0,paid
PAY-0014710,LSE-001302,PROP-00460,RES-00877,2025-04-01,3140,3140,2025-04-02,0,paid
PAY-0014711,LSE-001302,PROP-00460,RES-00877,2025-05-01,3140,3140,2025-05-02,0,paid
PAY-0014712,LSE-001302,PROP-00460,RES-00877,2025-06-01,3140,3140,2025-06-01,0,paid
PAY-0014713,LSE-001302,PROP-00460,RES-00877,2025-07-01,3140,3140,2025-07-02,0,paid
PAY-0014714,LSE-001302,PROP-00460,RES-00877,2025-08-01,3140,3140,2025-08-03,0,paid
PAY-0014715,LSE-001302,PROP-00460,RES-00877,2025-09-01,3140,3140,2025-09-02,0,paid
PAY-0014716,LSE-001302,PROP-00460,RES-00877,2025-10-01,3140,3140,2025-10-01,0,paid
PAY-0014717,LSE-001302,PROP-00460,RES-00877,2025-11-01,3140,3140,2025-11-03,0,paid
PAY-0014718,LSE-001302,PROP-00460,RES-00877,2025-12-01,3140,3140,2025-12-03,0,paid
PAY-0014719,LSE-001302,PROP-00460,RES-00877,2026-01-01,3140,3140,2026-01-01,0,paid
PAY-0014720,LSE-001302,PROP-00460,RES-00877,2026-02-01,3140,3140,2026-02-01,0,paid
PAY-0014721,LSE-001302,PROP-00460,RES-00877,2026-03-01,3140,3140,2026-03-02,0,paid
PAY-0014722,LSE-001302,PROP-00460,RES-00877,2026-04-01,3140,3140,2026-04-03,0,paid
PAY-0014723,LSE-001302,PROP-00460,RES-00877,2026-05-01,3140,3140,2026-05-03,0,paid
PAY-0014724,LSE-001302,PROP-00460,RES-00877,2026-06-01,3140,3140,2026-06-03,0,paid
PAY-0014725,LSE-001303,PROP-00460,RES-00877,2026-08-01,3200,3200,2026-08-01,0,paid
PAY-0014726,LSE-001303,PROP-00460,RES-00877,2026-09-01,3200,3200,2026-09-03,0,paid
PAY-0014727,LSE-001304,PROP-00461,RES-00878,2023-10-01,2830,2830,2023-10-02,0,paid
PAY-0014728,LSE-001304,PROP-00461,RES-00878,2023-11-01,2830,2830,2023-11-01,0,paid
PAY-0014729,LSE-001304,PROP-00461,RES-00878,2023-12-01,2830,2830,2023-12-01,0,paid
PAY-0014730,LSE-001304,PROP-00461,RES-00878,2024-01-01,2830,2830,2024-01-03,0,paid
PAY-0014731,LSE-001304,PROP-00461,RES-00878,2024-02-01,2830,2830,2024-02-03,0,paid
PAY-0014732,LSE-001304,PROP-00461,RES-00878,2024-03-01,2830,2830,2024-03-01,0,paid
PAY-0014733,LSE-001304,PROP-00461,RES-00878,2024-04-01,2830,2830,2024-04-02,0,paid
PAY-0014734,LSE-001304,PROP-00461,RES-00878,2024-05-01,2830,2830,2024-05-02,0,paid
PAY-0014735,LSE-001304,PROP-00461,RES-00878,2024-06-01,2830,2830,2024-06-02,0,paid
PAY-0014736,LSE-001304,PROP-00461,RES-00878,2024-07-01,2830,2830,2024-07-01,0,paid
PAY-0014737,LSE-001304,PROP-00461,RES-00878,2024-08-01,2830,2830,2024-08-01,0,paid
PAY-0014738,LSE-001304,PROP-00461,RES-00878,2024-09-01,2830,2830,2024-09-01,0,paid
PAY-0014739,LSE-001305,PROP-00461,RES-00879,2024-10-01,2855,2855,2024-10-01,0,paid
PAY-0014740,LSE-001305,PROP-00461,RES-00879,2024-11-01,2855,2855,2024-11-01,0,paid
PAY-0014741,LSE-001305,PROP-00461,RES-00879,2024-12-01,2855,2855,2024-12-01,0,paid
PAY-0014742,LSE-001305,PROP-00461,RES-00879,2025-01-01,2855,2855,2025-01-25,24,late
PAY-0014743,LSE-001305,PROP-00461,RES-00879,2025-02-01,2855,2855,2025-02-03,0,paid
PAY-0014744,LSE-001305,PROP-00461,RES-00879,2025-03-01,2855,2855,2025-03-03,0,paid
PAY-0014745,LSE-001305,PROP-00461,RES-00879,2025-04-01,2855,2855,2025-04-03,0,paid
PAY-0014746,LSE-001305,PROP-00461,RES-00879,2025-05-01,2855,2855,2025-05-03,0,paid
PAY-0014747,LSE-001305,PROP-00461,RES-00879,2025-06-01,2855,2855,2025-06-03,0,paid
PAY-0014748,LSE-001305,PROP-00461,RES-00879,2025-07-01,2855,2855,2025-07-03,0,paid
PAY-0014749,LSE-001305,PROP-00461,RES-00879,2025-08-01,2855,2855,2025-08-01,0,paid
PAY-0014750,LSE-001305,PROP-00461,RES-00879,2025-09-01,2855,2855,2025-09-03,0,paid
PAY-0014751,LSE-001305,PROP-00461,RES-00879,2025-10-01,2855,2855,2025-10-01,0,paid
PAY-0014752,LSE-001305,PROP-00461,RES-00879,2025-11-01,2855,2855,2025-11-01,0,paid
PAY-0014753,LSE-001305,PROP-00461,RES-00879,2025-12-01,2855,2855,2025-12-01,0,paid
PAY-0014754,LSE-001305,PROP-00461,RES-00879,2026-01-01,2855,2855,2026-01-01,0,paid
PAY-0014755,LSE-001305,PROP-00461,RES-00879,2026-02-01,2855,2855,2026-02-01,0,paid
PAY-0014756,LSE-001305,PROP-00461,RES-00879,2026-03-01,2855,2855,2026-03-03,0,paid
PAY-0014757,LSE-001305,PROP-00461,RES-00879,2026-04-01,2855,2855,2026-04-02,0,paid
PAY-0014758,LSE-001305,PROP-00461,RES-00879,2026-05-01,2855,2855,2026-05-03,0,paid
PAY-0014759,LSE-001305,PROP-00461,RES-00879,2026-06-01,2855,2855,2026-06-03,0,paid
PAY-0014760,LSE-001305,PROP-00461,RES-00879,2026-07-01,2855,2855,2026-07-01,0,paid
PAY-0014761,LSE-001305,PROP-00461,RES-00879,2026-08-01,2855,2855,2026-08-01,0,paid
PAY-0014762,LSE-001305,PROP-00461,RES-00879,2026-09-01,2855,2855,2026-09-01,0,paid
PAY-0014763,LSE-001306,PROP-00462,RES-00880,2024-12-01,2670,0,2024-12-01,0,waived
PAY-0014764,LSE-001306,PROP-00462,RES-00880,2025-01-01,2670,2670,2025-01-02,0,paid
PAY-0014765,LSE-001306,PROP-00462,RES-00880,2025-02-01,2670,2670,2025-02-03,0,paid
PAY-0014766,LSE-001306,PROP-00462,RES-00880,2025-03-01,2670,2670,2025-03-02,0,paid
PAY-0014767,LSE-001306,PROP-00462,RES-00880,2025-04-01,2670,2670,2025-04-01,0,paid
PAY-0014768,LSE-001306,PROP-00462,RES-00880,2025-05-01,2670,2670,2025-05-03,0,paid
PAY-0014769,LSE-001306,PROP-00462,RES-00880,2025-06-01,2670,2670,2025-06-01,0,paid
PAY-0014770,LSE-001306,PROP-00462,RES-00880,2025-07-01,2670,2670,2025-07-02,0,paid
PAY-0014771,LSE-001306,PROP-00462,RES-00880,2025-08-01,2670,2670,2025-08-02,0,paid
PAY-0014772,LSE-001306,PROP-00462,RES-00880,2025-09-01,2670,2670,2025-09-03,0,paid
PAY-0014773,LSE-001306,PROP-00462,RES-00880,2025-10-01,2670,2670,2025-10-03,0,paid
PAY-0014774,LSE-001306,PROP-00462,RES-00880,2025-11-01,2670,2670,2025-11-02,0,paid
PAY-0014775,LSE-001306,PROP-00462,RES-00880,2025-12-01,2670,2670,2025-12-03,0,paid
PAY-0014776,LSE-001306,PROP-00462,RES-00880,2026-01-01,2670,2670,2026-01-02,0,paid
PAY-0014777,LSE-001306,PROP-00462,RES-00880,2026-02-01,2670,2670,2026-02-02,0,paid
PAY-0014778,LSE-001306,PROP-00462,RES-00880,2026-03-01,2670,2670,2026-03-01,0,paid
PAY-0014779,LSE-001306,PROP-00462,RES-00880,2026-04-01,2670,2670,2026-04-03,0,paid
PAY-0014780,LSE-001306,PROP-00462,RES-00880,2026-05-01,2670,2670,2026-05-03,0,paid
PAY-0014781,LSE-001306,PROP-00462,RES-00880,2026-06-01,2670,2670,2026-06-02,0,paid
PAY-0014782,LSE-001307,PROP-00462,RES-00881,2026-09-01,2650,2650,2026-09-03,0,paid
PAY-0014783,LSE-001308,PROP-00463,RES-00882,2024-03-01,2540,2540,2024-03-01,0,paid
PAY-0014784,LSE-001308,PROP-00463,RES-00882,2024-04-01,2540,2540,2024-04-02,0,paid
PAY-0014785,LSE-001308,PROP-00463,RES-00882,2024-05-01,2540,2540,2024-05-02,0,paid
