propertyId,communitySlug,streetAddress,city,state,zip,countyId,beds,baths,sqft,yearBuilt,acquisitionDate,acquisitionPrice,marketRent,status,currentLeaseId
PROP-01027,cielo,9456 Bellflower Cir,Conroe,TX,77301,CTY-018,5,3.5,3035,2020,2020-07-20,381000,2135,occupied,LSE-002911
PROP-01028,cielo,5568 Summit Trl,Conroe,TX,77301,CTY-018,5,3.5,2981,2019,2019-11-27,333400,2125,occupied,LSE-002914
PROP-01029,cielo,6064 Cypress Ct,Conroe,TX,77301,CTY-018,5,3.0,2922,2018,2018-04-28,377600,2235,occupied,LSE-002918
PROP-01030,cielo,4475 Bellflower Cir,Conroe,TX,77301,CTY-018,5,3.0,3255,2021,2021-03-16,369300,2155,occupied,LSE-002921
PROP-01031,cielo,3356 Summit Ct,Conroe,TX,77301,CTY-018,5,3.5,2812,2022,2022-02-25,340800,2170,occupied,LSE-002923
PROP-01032,cielo,7379 Marigold Ct,Conroe,TX,77301,CTY-018,5,3.0,2755,2020,2020-11-04,321400,2055,occupied,LSE-002926
PROP-01033,cielo,5484 Redbud Ln,Conroe,TX,77301,CTY-018,5,3.5,2744,2023,2023-05-18,340900,2240,occupied,LSE-002928
PROP-01034,cielo,2566 Larkspur Ln,Conroe,TX,77301,CTY-018,5,3.0,3091,2021,2021-10-21,348500,2275,occupied,LSE-002931
PROP-01035,cielo,2845 Tanglewood Ln,Conroe,TX,77301,CTY-018,5,3.5,2869,2017,2017-10-28,346300,2170,occupied,LSE-002934
PROP-01036,cielo,3934 Bellflower Trl,Conroe,TX,77301,CTY-018,5,3.0,2797,2020,2020-05-06,349800,2065,occupied,LSE-002936
PROP-01037,cielo,1666 Redbud Dr,Conroe,TX,77301,CTY-018,5,3.0,3036,2017,2017-09-01,428900,2275,occupied,LSE-002939
PROP-01038,cielo,9676 Willow Bend Way,Conroe,TX,77301,CTY-018,5,3.0,2875,2024,2024-09-22,314800,2220,occupied,LSE-002941
PROP-01039,cielo,1019 Sable Way,Conroe,TX,77301,CTY-018,5,3.0,2975,2020,2020-03-12,334700,2145,occupied,LSE-002946
PROP-01040,cielo,1726 Redbud Dr,Conroe,TX,77301,CTY-018,5,3.0,2927,2020,2020-12-04,410100,2175,occupied,LSE-002949
PROP-01041,cielo,3446 Larkspur Xing,Conroe,TX,77301,CTY-018,5,3.5,3004,2019,2019-12-14,387400,2120,occupied,LSE-002952
PROP-01042,cielo,7552 Wren Hollow Dr,Conroe,TX,77301,CTY-018,5,3.0,2666,2016,2016-02-11,394900,2230,occupied,LSE-002955
PROP-01043,cielo,6499 Quail Run Trl,Conroe,TX,77301,CTY-018,5,3.5,2676,2020,2020-10-02,319100,2125,occupied,LSE-002958
PROP-01044,cielo,3347 Copper Creek Way,Conroe,TX,77301,CTY-018,5,3.5,2984,2023,2023-01-13,390400,2165,occupied,LSE-002960
PROP-01045,cielo,7481 Cypress Ct,Conroe,TX,77301,CTY-018,5,3.0,2782,2024,2024-08-20,341700,2090,occupied,LSE-002962
PROP-01046,cielo,8350 Willow Bend Xing,Conroe,TX,77301,CTY-018,5,3.5,3197,2017,2017-09-21,321500,2125,occupied,LSE-002965
PROP-01047,cielo,9355 Hawthorn Trl,Conroe,TX,77301,CTY-018,5,3.5,2854,2019,2019-07-16,297500,2110,occupied,LSE-002967
PROP-01048,cielo,2120 Bellflower Xing,Conroe,TX,77301,CTY-018,5,3.0,2651,2023,2023-07-12,356400,2095,occupied,LSE-002969
PROP-01049,cielo,5222 Silver Oak Trl,Conroe,TX,77301,CTY-018,5,3.0,3180,2018,2018-04-24,401300,2190,occupied,LSE-002973
PROP-01050,cielo,943 Willow Bend Cir,Conroe,TX,77301,CTY-018,5,3.0,2959,2021,2021-08-24,388200,2130,vacant,
PROP-01051,cielo,1023 Silver Oak Path,Conroe,TX,77301,CTY-018,5,3.5,2710,2022,2022-01-06,324000,2130,occupied,LSE-002979
PROP-01052,cielo,4039 Redbud Path,Conroe,TX,77301,CTY-018,5,3.0,2822,2017,2017-09-17,369700,2255,occupied,LSE-002984
PROP-01053,cielo,6768 Ironwood Way,Conroe,TX,77301,CTY-018,5,3.5,2773,2021,2021-12-17,419900,2230,occupied,LSE-002987
PROP-01054,cielo,4769 Redbud Way,Conroe,TX,77301,CTY-018,5,3.0,2741,2019,2019-03-06,385900,2080,occupied,LSE-002990
PROP-01055,cielo,4475 Blue Heron Dr,Conroe,TX,77301,CTY-018,5,3.5,3058,2018,2018-10-10,370000,2270,occupied,LSE-002992
PROP-01056,cielo,8974 Blue Heron Path,Conroe,TX,77301,CTY-018,5,3.0,2858,2024,2024-04-22,370100,2105,occupied,LSE-002994
PROP-01057,cielo,3737 Summit Trl,Conroe,TX,77301,CTY-018,5,3.0,3277,2020,2020-08-25,374900,2145,occupied,LSE-002998
PROP-01058,cielo,4547 Willow Bend Ln,Conroe,TX,77301,CTY-018,5,3.5,2712,2023,2023-09-05,380700,2040,occupied,LSE-003000
PROP-01059,cielo,1215 Windrose Trl,Conroe,TX,77301,CTY-018,5,3.5,2809,2016,2016-08-08,349200,2100,vacant,
PROP-01060,cielo,2000 Tanglewood Xing,Conroe,TX,77301,CTY-018,5,3.5,2891,2019,2019-08-09,376400,2080,occupied,LSE-003006
PROP-01061,cielo,7492 Ironwood Way,Conroe,TX,77301,CTY-018,5,3.5,2805,2023,2023-09-07,412200,2220,occupied,LSE-003008
PROP-01062,cielo,2489 Quail Run Dr,Conroe,TX,77301,CTY-018,5,3.5,2686,2018,2018-02-19,307400,2070,occupied,LSE-003011
PROP-01063,cielo,7804 Windrose Path,Conroe,TX,77301,CTY-018,5,3.5,2934,2016,2016-09-19,364600,2145,occupied,LSE-003014
PROP-01064,cielo,9339 Bellflower Trl,Conroe,TX,77301,CTY-018,5,3.0,3138,2019,2019-05-15,396100,2130,occupied,LSE-003017
PROP-01065,cielo,5941 Copper Creek Path,Conroe,TX,77301,CTY-018,5,3.0,3140,2019,2019-02-25,392300,2120,occupied,LSE-003020
PROP-01066,cielo,3391 Marigold Way,Conroe,TX,77301,CTY-018,5,3.0,2839,2020,2020-10-19,314300,2075,occupied,LSE-003022
PROP-01067,fountain-park,1424 Marigold Path,Stafford,TX,77477,CTY-019,3,2.0,1984,2021,2021-10-14,496600,2770,turn,
PROP-01068,fountain-park,6608 Silver Oak Path,Stafford,TX,77477,CTY-019,3,2.0,2150,2019,2019-07-10,540200,2870,occupied,LSE-003028
PROP-01069,fountain-park,261 Sable Trl,Stafford,TX,77477,CTY-019,3,2.0,1677,2022,2022-04-11,408100,2695,occupied,LSE-003030
PROP-01070,fountain-park,2249 Dovetail Trl,Stafford,TX,77477,CTY-019,3,2.5,1650,2018,2018-05-25,456500,2650,occupied,LSE-003034
PROP-01071,fountain-park,106 Dovetail Ln,Stafford,TX,77477,CTY-019,3,2.0,2028,2021,2021-07-21,465800,2750,occupied,LSE-003037
PROP-01072,fountain-park,8188 Windrose Ct,Stafford,TX,77477,CTY-019,3,2.5,1585,2017,2017-11-12,413100,2715,occupied,LSE-003040
PROP-01073,fountain-park,7125 Ironwood Way,Stafford,TX,77477,CTY-019,3,2.5,1776,2017,2017-04-15,439400,2875,occupied,LSE-003044
PROP-01074,fountain-park,1872 Summit Ln,Stafford,TX,77477,CTY-019,3,2.0,1995,2021,2021-04-19,503900,2710,occupied,LSE-003047
PROP-01075,fountain-park,3440 Larkspur Way,Stafford,TX,77477,CTY-019,3,2.0,2114,2021,2021-11-15,423900,2705,occupied,LSE-003050
PROP-01076,fountain-park,3249 Larkspur Trl,Stafford,TX,77477,CTY-019,3,2.0,1752,2023,2023-03-18,480400,2680,occupied,LSE-003053
PROP-01077,fountain-park,5027 Ironwood Trl,Stafford,TX,77477,CTY-019,3,2.0,2062,2018,2018-07-25,495100,2845,occupied,LSE-003057
PROP-01078,fountain-park,7359 Ironwood Dr,Stafford,TX,77477,CTY-019,3,2.0,2036,2023,2023-05-12,389700,2725,occupied,LSE-003060
PROP-01079,fountain-park,7604 Redbud Ln,Stafford,TX,77477,CTY-019,3,2.0,1949,2022,2022-03-14,492700,2815,occupied,LSE-003063
PROP-01080,fountain-park,3327 Marigold Ct,Stafford,TX,77477,CTY-019,3,2.0,1510,2023,2023-05-19,405500,2740,occupied,LSE-003066
PROP-01081,fountain-park,2274 Windrose Ct,Stafford,TX,77477,CTY-019,3,2.0,1781,2023,2023-12-02,420000,2800,occupied,LSE-003068
PROP-01082,fountain-park,6860 Juniper Ln,Stafford,TX,77477,CTY-019,3,2.5,1788,2021,2021-08-28,448600,2745,occupied,LSE-003070
PROP-01083,fountain-park,4153 Quail Run Trl,Stafford,TX,77477,CTY-019,3,2.0,1657,2022,2022-11-13,391000,2630,occupied,LSE-003072
PROP-01084,fountain-park,9709 Marigold Xing,Stafford,TX,77477,CTY-019,3,2.0,1724,2019,2019-11-21,430800,2730,occupied,LSE-003076
PROP-01085,fountain-park,8217 Wren Hollow Ln,Stafford,TX,77477,CTY-019,3,2.0,1724,2020,2020-11-18,491600,2630,occupied,LSE-003080
PROP-01086,fountain-park,6962 Blue Heron Cir,Stafford,TX,77477,CTY-019,3,2.0,1722,2022,2022-01-02,437400,2705,occupied,LSE-003084
PROP-01087,fountain-park,1624 Windrose Path,Stafford,TX,77477,CTY-019,3,2.0,1606,2018,2018-11-23,502800,2805,occupied,LSE-003087
PROP-01088,fountain-park,6610 Ironwood Cir,Stafford,TX,77477,CTY-019,3,2.0,1977,2020,2020-01-25,544400,2880,occupied,LSE-003090
PROP-01089,fountain-park,5817 Bellflower Cir,Stafford,TX,77477,CTY-019,3,2.0,1693,2017,2017-03-01,517800,2805,occupied,LSE-003092
PROP-01090,fountain-park,810 Quail Run Trl,Stafford,TX,77477,CTY-019,3,2.5,1853,2022,2022-09-20,396900,2795,occupied,LSE-003095
PROP-01091,fountain-park,7985 Copper Creek Cir,Stafford,TX,77477,CTY-019,3,2.0,1603,2024,2024-01-10,441600,2680,occupied,LSE-003098
PROP-01092,fountain-park,5987 Wren Hollow Cir,Stafford,TX,77477,CTY-019,3,2.0,1983,2018,2018-03-02,449500,2845,occupied,LSE-003102
PROP-01093,fountain-park,3988 Cypress Way,Stafford,TX,77477,CTY-019,3,2.0,2034,2017,2017-05-19,535700,2850,turn,
PROP-01094,fountain-park,3461 Willow Bend Cir,Stafford,TX,77477,CTY-019,3,2.0,1876,2020,2020-03-03,499900,2775,occupied,LSE-003110
PROP-01095,fountain-park,4780 Cypress Trl,Stafford,TX,77477,CTY-019,3,2.0,1499,2018,2018-05-01,464600,2770,occupied,LSE-003114
PROP-01096,fountain-park,1965 Copper Creek Ct,Stafford,TX,77477,CTY-019,3,2.5,1802,2024,2024-08-10,412200,2810,occupied,LSE-003116
PROP-01097,fountain-park,6611 Magnolia Path,Stafford,TX,77477,CTY-019,3,2.5,1733,2020,2020-09-28,389800,2690,occupied,LSE-003120
PROP-01098,fountain-park,181 Magnolia Trl,Stafford,TX,77477,CTY-019,3,2.0,1842,2024,2024-04-12,488500,2785,occupied,LSE-003122
PROP-01099,fountain-park,2134 Quail Run Trl,Stafford,TX,77477,CTY-019,3,2.5,1752,2020,2020-01-01,514900,2785,occupied,LSE-003125
PROP-01100,fountain-park,4184 Bellflower Path,Stafford,TX,77477,CTY-019,3,2.0,1937,2020,2020-11-11,501700,2690,occupied,LSE-003127
PROP-01101,fountain-park,2983 Cypress Way,Stafford,TX,77477,CTY-019,3,2.0,1793,2023,2023-10-17,414900,2890,occupied,LSE-003130
PROP-01102,fountain-park,3789 Marigold Way,Stafford,TX,77477,CTY-019,3,2.0,2040,2022,2022-01-26,453700,2910,occupied,LSE-003133
PROP-01103,fountain-park,7645 Copper Creek Dr,Stafford,TX,77477,CTY-019,3,2.0,1799,2021,2021-09-04,429300,2745,turn,
PROP-01104,fountain-park,2231 Magnolia Ln,Stafford,TX,77477,CTY-019,3,2.0,1812,2024,2024-07-14,432900,2685,occupied,LSE-003137
PROP-01105,fountain-park,868 Silver Oak Trl,Stafford,TX,77477,CTY-019,3,2.5,1881,2021,2021-06-05,516800,2800,occupied,LSE-003141
PROP-01106,fountain-park,8596 Quail Run Dr,Stafford,TX,77477,CTY-019,3,2.0,2004,2019,2019-04-16,425200,2795,occupied,LSE-003144
PROP-01107,fountain-park,358 Cypress Xing,Stafford,TX,77477,CTY-019,3,2.5,1825,2022,2022-08-04,494300,2875,occupied,LSE-003147
PROP-01108,fountain-park,4699 Copper Creek Trl,Stafford,TX,77477,CTY-019,3,2.0,1764,2016,2016-12-10,404000,2660,occupied,LSE-003150
PROP-01109,magnolia-springs,4286 Summit Dr,Montgomery,TX,77356,CTY-018,4,2.5,2127,2018,2018-06-09,408300,2445,occupied,LSE-003153
PROP-01110,magnolia-springs,1497 Sable Cir,Montgomery,TX,77356,CTY-018,4,3.0,2426,2020,2020-01-05,420800,2390,occupied,LSE-003156
PROP-01111,magnolia-springs,3628 Juniper Dr,Montgomery,TX,77356,CTY-018,3,2.0,1934,2021,2021-03-11,396900,2200,occupied,LSE-003158
PROP-01112,magnolia-springs,1964 Silver Oak Path,Montgomery,TX,77356,CTY-018,3,2.0,2075,2024,2024-06-22,328600,2220,occupied,LSE-003161
PROP-01113,magnolia-springs,1904 Sable Cir,Montgomery,TX,77356,CTY-018,3,2.0,1943,2023,2023-09-12,299700,2120,occupied,LSE-003163
PROP-01114,magnolia-springs,8808 Silver Oak Trl,Montgomery,TX,77356,CTY-018,4,3.0,2288,2024,2024-02-25,426200,2445,occupied,LSE-003166
PROP-01115,magnolia-springs,1117 Quail Run Xing,Montgomery,TX,77356,CTY-018,3,2.0,1852,2018,2018-07-25,351300,2065,occupied,LSE-003170
PROP-01116,magnolia-springs,4437 Quail Run Way,Montgomery,TX,77356,CTY-018,3,2.0,1632,2022,2022-02-09,378000,2215,occupied,LSE-003173
PROP-01117,magnolia-springs,5468 Magnolia Xing,Montgomery,TX,77356,CTY-018,3,2.0,1754,2019,2019-10-19,323900,2145,occupied,LSE-003176
PROP-01118,magnolia-springs,7085 Cypress Cir,Montgomery,TX,77356,CTY-018,3,2.5,1690,2018,2018-02-14,324300,2120,occupied,LSE-003178
PROP-01119,magnolia-springs,1657 Copper Creek Dr,Montgomery,TX,77356,CTY-018,3,2.5,2187,2017,2017-04-01,387900,2145,occupied,LSE-003181
PROP-01120,magnolia-springs,8749 Juniper Xing,Montgomery,TX,77356,CTY-018,4,2.5,2094,2024,2024-07-13,346800,2375,occupied,LSE-003183
PROP-01121,magnolia-springs,3717 Dovetail Ln,Montgomery,TX,77356,CTY-018,4,2.5,2600,2021,2021-12-14,392100,2505,turn,
PROP-01122,magnolia-springs,6505 Hawthorn Cir,Montgomery,TX,77356,CTY-018,3,2.5,2204,2024,2024-03-28,359900,2175,vacant,
PROP-01123,magnolia-springs,8342 Larkspur Cir,Montgomery,TX,77356,CTY-018,3,2.0,2109,2022,2022-07-05,348900,2270,occupied,LSE-003191
PROP-01124,magnolia-springs,1660 Ironwood Dr,Montgomery,TX,77356,CTY-018,4,2.5,2285,2018,2018-09-10,445600,2510,occupied,LSE-003193
PROP-01125,magnolia-springs,771 Blue Heron Trl,Montgomery,TX,77356,CTY-018,4,2.5,2470,2024,2024-09-17,356900,2450,occupied,LSE-003195
PROP-01126,magnolia-springs,3568 Sable Cir,Montgomery,TX,77356,CTY-018,4,3.0,2480,2018,2018-02-02,367600,2430,occupied,LSE-003197
PROP-01127,magnolia-springs,6214 Willow Bend Xing,Montgomery,TX,77356,CTY-018,4,2.5,2335,2019,2019-05-28,347300,2370,turn,
PROP-01128,magnolia-springs,2083 Marigold Path,Montgomery,TX,77356,CTY-018,3,2.5,1946,2022,2022-04-18,397000,2215,occupied,LSE-003202
PROP-01129,magnolia-springs,8376 Wren Hollow Xing,Montgomery,TX,77356,CTY-018,3,2.0,1731,2024,2024-01-10,356100,2075,occupied,LSE-003205
PROP-01130,magnolia-springs,7434 Silver Oak Dr,Montgomery,TX,77356,CTY-018,4,2.5,2036,2024,2024-12-14,426900,2405,occupied,LSE-003206
PROP-01131,magnolia-springs,4421 Bellflower Ct,Montgomery,TX,77356,CTY-018,3,2.0,1965,2024,2024-12-10,420200,2220,occupied,LSE-003208
PROP-01132,magnolia-springs,542 Tanglewood Xing,Montgomery,TX,77356,CTY-018,4,2.5,2562,2019,2019-03-22,364500,2360,occupied,LSE-003212
PROP-01133,magnolia-springs,5028 Copper Creek Xing,Montgomery,TX,77356,CTY-018,4,3.0,2209,2022,2022-04-25,362700,2280,occupied,LSE-003216
PROP-01134,magnolia-springs,3327 Silver Oak Ct,Montgomery,TX,77356,CTY-018,4,3.0,2258,2017,2017-04-24,456800,2500,occupied,LSE-003218
PROP-01135,magnolia-springs,1122 Wren Hollow Way,Montgomery,TX,77356,CTY-018,4,2.5,2476,2022,2022-12-10,371600,2540,occupied,LSE-003221
PROP-01136,magnolia-springs,5424 Windrose Ct,Montgomery,TX,77356,CTY-018,4,3.0,2353,2018,2018-08-07,411900,2465,occupied,LSE-003224
PROP-01137,magnolia-springs,5144 Windrose Xing,Montgomery,TX,77356,CTY-018,4,3.0,2265,2022,2022-12-20,408000,2435,occupied,LSE-003226
PROP-01138,magnolia-springs,1328 Juniper Ln,Montgomery,TX,77356,CTY-018,3,2.0,1520,2023,2023-05-23,353700,2049,occupied,LSE-003228
PROP-01139,magnolia-springs,5248 Wren Hollow Xing,Montgomery,TX,77356,CTY-018,4,3.0,2285,2022,2022-01-26,354100,2390,occupied,LSE-003230
PROP-01140,magnolia-springs,2090 Windrose Path,Montgomery,TX,77356,CTY-018,3,2.0,1634,2020,2020-01-25,367600,2235,occupied,LSE-003232
PROP-01141,magnolia-springs,2701 Summit Ln,Montgomery,TX,77356,CTY-018,4,3.0,2072,2020,2020-11-14,403900,2365,occupied,LSE-003235
PROP-01142,magnolia-springs,982 Quail Run Path,Montgomery,TX,77356,CTY-018,3,2.0,1911,2018,2018-01-04,383500,2260,occupied,LSE-003238
PROP-01143,magnolia-springs,3013 Sable Xing,Montgomery,TX,77356,CTY-018,4,2.5,2508,2022,2022-03-05,414600,2435,occupied,LSE-003241
PROP-01144,magnolia-springs,2139 Larkspur Dr,Montgomery,TX,77356,CTY-018,4,3.0,2724,2022,2022-10-19,394800,2345,occupied,LSE-003243
PROP-01145,magnolia-springs,1713 Hawthorn Cir,Montgomery,TX,77356,CTY-018,4,3.0,2347,2018,2018-04-11,369900,2510,occupied,LSE-003246
PROP-01146,magnolia-springs,9703 Hawthorn Path,Montgomery,TX,77356,CTY-018,4,2.5,2109,2022,2022-05-01,435300,2370,occupied,LSE-003249
PROP-01147,magnolia-springs,9488 Juniper Xing,Montgomery,TX,77356,CTY-018,4,2.5,2300,2016,2016-10-22,425700,2420,occupied,LSE-003252
PROP-01148,magnolia-springs,8800 Summit Way,Montgomery,TX,77356,CTY-018,4,3.0,2609,2019,2019-09-24,377800,2400,occupied,LSE-003256
PROP-01149,magnolia-springs,8558 Copper Creek Path,Montgomery,TX,77356,CTY-018,3,2.5,1670,2016,2016-08-27,420100,2230,occupied,LSE-003259
PROP-01150,magnolia-springs,7040 Bellflower Path,Montgomery,TX,77356,CTY-018,3,2.5,1679,2016,2016-04-12,348000,2230,occupied,LSE-003262
PROP-01151,magnolia-springs,9863 Cypress Path,Montgomery,TX,77356,CTY-018,3,2.5,1978,2020,2020-05-26,410100,2225,turn,
PROP-01152,magnolia-springs,8428 Juniper Ln,Montgomery,TX,77356,CTY-018,4,2.5,2593,2016,2016-01-03,377700,2440,turn,
PROP-01153,magnolia-springs,2026 Bellflower Cir,Montgomery,TX,77356,CTY-018,4,2.5,2578,2021,2021-09-09,391900,2520,occupied,LSE-003269
PROP-01154,magnolia-springs,3876 Bellflower Trl,Montgomery,TX,77356,CTY-018,4,2.5,2448,2021,2021-12-11,362200,2355,occupied,LSE-003272
PROP-01155,magnolia-springs,5224 Ironwood Dr,Montgomery,TX,77356,CTY-018,4,2.5,2253,2016,2016-10-07,393800,2285,occupied,LSE-003275
PROP-01156,magnolia-springs,7822 Silver Oak Path,Montgomery,TX,77356,CTY-018,3,2.5,1688,2021,2021-10-21,342100,2205,occupied,LSE-003278
PROP-01157,magnolia-springs,7328 Larkspur Trl,Montgomery,TX,77356,CTY-018,4,2.5,2277,2018,2018-07-07,379400,2315,vacant,
PROP-01158,magnolia-springs,9276 Ironwood Xing,Montgomery,TX,77356,CTY-018,3,2.5,1999,2018,2018-09-14,362400,2085,occupied,LSE-003285
PROP-01159,magnolia-springs,4102 Windrose Ct,Montgomery,TX,77356,CTY-018,3,2.0,2227,2023,2023-07-12,331700,2175,occupied,LSE-003287
PROP-01160,magnolia-springs,6964 Windrose Xing,Montgomery,TX,77356,CTY-018,4,2.5,2599,2019,2019-09-26,400400,2520,occupied,LSE-003289
PROP-01161,magnolia-springs,6932 Bellflower Ct,Montgomery,TX,77356,CTY-018,4,2.5,2078,2017,2017-09-13,444300,2365,occupied,LSE-003293
PROP-01162,magnolia-springs,1789 Windrose Path,Montgomery,TX,77356,CTY-018,4,2.5,2069,2019,2019-03-25,464500,2450,occupied,LSE-003296
PROP-01163,magnolia-springs,8749 Magnolia Cir,Montgomery,TX,77356,CTY-018,4,3.0,2271,2017,2017-08-26,357400,2330,vacant,
PROP-01164,magnolia-springs,5997 Copper Creek Ln,Montgomery,TX,77356,CTY-018,3,2.0,2056,2022,2022-11-28,343800,2175,occupied,LSE-003300
PROP-01165,magnolia-springs,1127 Wren Hollow Cir,Montgomery,TX,77356,CTY-018,4,3.0,2211,2017,2017-07-23,351800,2310,occupied,LSE-003303
PROP-01166,magnolia-springs,1006 Blue Heron Way,Montgomery,TX,77356,CTY-018,3,2.5,1754,2018,2018-02-21,336900,2230,occupied,LSE-003306
PROP-01167,magnolia-springs,8434 Bellflower Dr,Montgomery,TX,77356,CTY-018,3,2.5,1547,2022,2022-04-28,341200,2205,occupied,LSE-003309
PROP-01168,magnolia-springs,1326 Sable Cir,Montgomery,TX,77356,CTY-018,4,2.5,2153,2018,2018-02-06,407700,2350,occupied,LSE-003313
PROP-01169,myrtle-gardens,3429 Willow Bend Cir,Magnolia,TX,77355,CTY-018,4,2.5,2248,2021,2021-04-12,347100,2310,occupied,LSE-003316
PROP-01170,myrtle-gardens,6632 Silver Oak Path,Magnolia,TX,77355,CTY-018,4,3.0,2612,2017,2017-04-01,433100,2375,occupied,LSE-003319
PROP-01171,myrtle-gardens,7454 Ironwood Path,Magnolia,TX,77355,CTY-018,4,3.0,2233,2018,2018-12-26,360600,2265,occupied,LSE-003321
PROP-01172,myrtle-gardens,2545 Hawthorn Trl,Magnolia,TX,77355,CTY-018,4,3.0,2364,2021,2021-01-10,317100,2255,occupied,LSE-003325
PROP-01173,myrtle-gardens,2924 Wren Hollow Xing,Magnolia,TX,77355,CTY-018,4,2.5,2213,2021,2021-05-07,416100,2260,occupied,LSE-003328
PROP-01174,myrtle-gardens,9473 Silver Oak Cir,Magnolia,TX,77355,CTY-018,4,2.5,2609,2021,2021-07-13,380100,2330,occupied,LSE-003331
PROP-01175,myrtle-gardens,6974 Larkspur Ct,Magnolia,TX,77355,CTY-018,4,2.5,2267,2024,2024-05-14,331200,2245,occupied,LSE-003334
PROP-01176,myrtle-gardens,9561 Tanglewood Trl,Magnolia,TX,77355,CTY-018,4,2.5,2322,2023,2023-04-03,319100,2250,occupied,LSE-003337
PROP-01177,myrtle-gardens,2938 Hawthorn Trl,Magnolia,TX,77355,CTY-018,4,2.5,2618,2018,2018-10-04,420100,2320,occupied,LSE-003341
PROP-01178,myrtle-gardens,5065 Hawthorn Way,Magnolia,TX,77355,CTY-018,4,3.0,2600,2021,2021-05-26,427300,2280,occupied,LSE-003345
PROP-01179,myrtle-gardens,177 Bellflower Cir,Magnolia,TX,77355,CTY-018,4,2.5,2570,2019,2019-06-25,347400,2415,occupied,LSE-003347
PROP-01180,myrtle-gardens,549 Wren Hollow Trl,Magnolia,TX,77355,CTY-018,4,2.5,2155,2023,2023-02-25,393300,2325,vacant,
PROP-01181,myrtle-gardens,5097 Dovetail Xing,Magnolia,TX,77355,CTY-018,4,2.5,2265,2024,2024-12-23,380900,2240,occupied,LSE-003351
PROP-01182,myrtle-gardens,8469 Marigold Dr,Magnolia,TX,77355,CTY-018,4,3.0,2465,2021,2021-11-03,410400,2280,occupied,LSE-003354
PROP-01183,myrtle-gardens,5346 Juniper Way,Magnolia,TX,77355,CTY-018,4,2.5,2508,2016,2016-02-22,409400,2320,turn,
PROP-01184,myrtle-gardens,9212 Blue Heron Xing,Magnolia,TX,77355,CTY-018,4,3.0,2696,2024,2024-08-11,429000,2295,occupied,LSE-003358
PROP-01185,myrtle-gardens,7836 Sable Ct,Magnolia,TX,77355,CTY-018,4,3.0,2403,2017,2017-04-27,405500,2420,occupied,LSE-003361
PROP-01186,myrtle-gardens,8655 Blue Heron Way,Magnolia,TX,77355,CTY-018,4,3.0,2183,2018,2018-04-09,418100,2285,occupied,LSE-003363
PROP-01187,myrtle-gardens,5670 Tanglewood Cir,Magnolia,TX,77355,CTY-018,4,2.5,2541,2023,2023-11-24,340600,2310,occupied,LSE-003366
PROP-01188,myrtle-gardens,126 Silver Oak Path,Magnolia,TX,77355,CTY-018,4,2.5,2278,2021,2021-06-16,357500,2440,turn,
PROP-01189,myrtle-gardens,4801 Cypress Ln,Magnolia,TX,77355,CTY-018,4,2.5,2072,2017,2017-10-11,353600,2190,occupied,LSE-003371
PROP-01190,myrtle-gardens,8497 Juniper Dr,Magnolia,TX,77355,CTY-018,4,2.5,2024,2022,2022-03-23,350400,2380,occupied,LSE-003374
PROP-01191,myrtle-gardens,7466 Juniper Way,Magnolia,TX,77355,CTY-018,4,2.5,2429,2020,2020-07-18,334300,2305,occupied,LSE-003376
PROP-01192,myrtle-gardens,3176 Windrose Way,Magnolia,TX,77355,CTY-018,4,3.0,2382,2021,2021-07-11,348200,2330,vacant,
PROP-01193,myrtle-gardens,7838 Windrose Trl,Magnolia,TX,77355,CTY-018,4,3.0,2188,2023,2023-02-15,387700,2250,occupied,LSE-003380
PROP-01194,myrtle-gardens,6178 Windrose Ct,Magnolia,TX,77355,CTY-018,4,2.5,2395,2020,2020-10-17,420700,2280,occupied,LSE-003382
PROP-01195,myrtle-gardens,1832 Copper Creek Trl,Magnolia,TX,77355,CTY-018,4,2.5,2523,2021,2021-01-01,335500,2370,occupied,LSE-003386
PROP-01196,myrtle-gardens,1567 Larkspur Way,Magnolia,TX,77355,CTY-018,4,2.5,2344,2022,2022-02-28,411900,2285,occupied,LSE-003389
PROP-01197,myrtle-gardens,1745 Summit Way,Magnolia,TX,77355,CTY-018,4,2.5,2406,2022,2022-02-17,375600,2405,occupied,LSE-003392
PROP-01198,myrtle-gardens,4669 Magnolia Ct,Magnolia,TX,77355,CTY-018,4,2.5,2177,2023,2023-11-09,341500,2315,occupied,LSE-003394
PROP-01199,myrtle-gardens,4978 Wren Hollow Xing,Magnolia,TX,77355,CTY-018,4,2.5,2332,2020,2020-11-02,395600,2255,occupied,LSE-003397
PROP-01200,myrtle-gardens,7225 Larkspur Ct,Magnolia,TX,77355,CTY-018,4,2.5,2415,2016,2016-12-13,404400,2440,occupied,LSE-003399
PROP-01201,myrtle-gardens,842 Larkspur Cir,Magnolia,TX,77355,CTY-018,4,3.0,2620,2023,2023-05-07,353100,2325,occupied,LSE-003402
PROP-01202,myrtle-gardens,7622 Summit Ct,Magnolia,TX,77355,CTY-018,4,2.5,2491,2018,2018-11-24,328000,2325,occupied,LSE-003406
